Município;Menor 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 29 anos;30 a 39 anos;40 a 49 anos;50 a 59 anos;60 a 69 anos;70 a 79 anos;80 anos e mais;Idade ignorada;Total
420730 Imbituba;-;-;-;-;1;-;-;-;-;1;-;-;-;2
420740 Imbuia;-;-;-;-;-;-;-;1;-;-;-;-;-;1
420750 Indaial;-;-;-;-;-;1;-;2;2;-;-;2;-;7
420757 Iomerê;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420760 Ipira;-;-;-;-;-;-;-;-;-;-;-;1;-;1
420765 Iporã do Oeste;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420768 Ipuaçu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420770 Ipumirim;-;-;-;-;-;-;-;-;-;1;-;-;-;1
420775 Iraceminha;-;-;-;-;-;-;1;-;-;-;-;-;-;1
420780 Irani;-;-;-;-;-;-;-;-;-;-;1;1;-;2
420785 Irati;-;-;-;-;-;-;-;-;-;-;1;-;-;1
420790 Irineópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420800 Itá;-;-;-;-;1;-;-;-;-;-;-;1;-;2
420810 Itaiópolis;-;-;-;-;-;1;-;-;-;-;-;-;-;1
420820 Itajaí;-;-;-;-;2;2;3;4;2;2;6;4;-;25
420830 Itapema;-;1;1;-;-;3;-;2;1;1;1;2;-;12
420840 Itapiranga;-;-;-;-;-;1;-;-;-;-;-;-;-;1
420845 Itapoá;-;-;-;1;-;-;-;1;-;-;-;-;-;2
420850 Ituporanga;-;1;-;-;-;2;3;-;2;-;1;-;-;9
420860 Jaborá;-;-;-;-;-;1;-;-;-;-;-;-;-;1
420870 Jacinto Machado;-;-;-;-;-;-;1;-;-;-;1;-;-;2
420880 Jaguaruna;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420890 Jaraguá do Sul;1;-;-;-;-;1;-;1;3;-;2;3;-;11
420895 Jardinópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420900 Joaçaba;-;-;-;-;-;1;-;-;-;-;-;2;-;3
420910 Joinville;-;1;1;-;2;8;3;5;2;5;5;10;-;42
420915 José Boiteux;-;1;-;-;1;-;-;-;-;-;-;-;-;2
420917 Jupiá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420920 Lacerdópolis;-;-;-;-;-;-;-;-;-;-;-;1;-;1
420930 Lages;-;2;1;1;2;4;4;4;6;3;1;3;-;31
420940 Laguna;-;-;-;1;1;-;2;-;1;1;1;-;-;7
420945 Lajeado Grande;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420950 Laurentino;-;-;-;-;-;-;-;1;-;-;-;1;-;2
420960 Lauro Muller;-;-;-;-;-;-;-;1;1;-;-;-;-;2
420970 Lebon Régis;-;-;-;-;-;1;-;2;-;-;-;1;-;4
420980 Leoberto Leal;-;-;-;-;-;-;-;-;-;1;-;-;-;1
420985 Lindóia do Sul;-;-;-;-;-;-;-;-;-;-;-;1;-;1
420990 Lontras;-;-;-;-;-;-;1;-;-;1;-;-;-;2
421000 Luiz Alves;-;-;-;-;-;-;-;-;1;-;-;1;-;2
421003 Luzerna;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421005 Macieira;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421010 Mafra;-;-;-;-;1;-;1;2;-;-;-;1;-;5
421020 Major Gercino;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421030 Major Vieira;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421040 Maracajá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421050 Maravilha;-;-;-;-;1;1;-;1;1;1;-;2;-;7
421055 Marema;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421060 Massaranduba;-;-;-;-;-;2;-;-;1;-;1;2;-;6
421070 Matos Costa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421080 Meleiro;-;-;-;-;-;1;-;-;-;-;-;-;-;1
421085 Mirim Doce;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421090 Modelo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421100 Mondaí;-;-;-;-;-;-;1;-;1;1;1;-;-;4
421105 Monte Carlo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421110 Monte Castelo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421120 Morro da Fumaça;-;-;-;-;1;2;1;-;-;1;-;-;-;5
421125 Morro Grande;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421130 Navegantes;-;-;-;-;1;1;-;-;2;-;2;1;-;7
421140 Nova Erechim;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421145 Nova Itaberaba;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421150 Nova Trento;-;-;-;-;-;-;-;-;2;-;-;-;-;2
421160 Nova Veneza;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421165 Novo Horizonte;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421170 Orleans;-;-;-;-;1;1;-;1;-;-;-;-;-;3
421175 Otacílio Costa;-;-;-;-;-;1;-;-;-;-;-;-;-;1
421180 Ouro;-;1;-;-;-;-;-;-;1;-;-;1;-;3
421185 Ouro Verde;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421187 Paial;-;-;-;1;-;-;-;-;-;-;-;-;-;1
421189 Painel;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421190 Palhoça;-;-;-;-;2;3;2;4;2;3;4;1;-;21
421200 Palma Sola;-;-;-;-;-;1;-;-;-;-;2;-;-;3
421205 Palmeira;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421210 Palmitos;-;-;-;-;-;-;-;1;-;1;-;-;-;2
421220 Papanduva;-;-;-;1;-;-;-;-;-;1;-;-;-;2
421223 Paraíso;-;-;-;-;-;-;1;1;1;-;-;-;-;3
421225 Passo de Torres;-;-;-;-;-;-;-;1;-;-;-;-;-;1
421227 Passos Maia;-;-;-;-;-;1;-;-;-;-;-;-;-;1
421230 Paulo Lopes;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421240 Pedras Grandes;-;-;-;-;-;1;-;-;-;-;-;-;-;1
421250 Penha;-;-;-;1;-;1;-;-;1;1;-;-;-;4
421260 Peritiba;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421265 Pescaria Brava;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421270 Petrolândia;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421290 Pinhalzinho;-;-;-;-;-;-;-;-;-;1;1;1;-;3
421300 Pinheiro Preto;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421310 Piratuba;-;-;-;-;-;-;-;-;-;1;-;-;-;1
421315 Planalto Alegre;-;-;-;-;1;-;1;-;1;-;-;-;-;3
421320 Pomerode;-;-;-;-;-;1;-;3;-;-;-;1;-;5
421330 Ponte Alta;-;-;-;-;-;-;-;1;-;-;-;-;-;1
421335 Ponte Alta do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421340 Ponte Serrada;-;1;-;1;-;-;-;-;1;-;-;-;-;3
421350 Porto Belo;-;-;-;-;-;-;1;-;-;-;1;-;-;2
421360 Porto União;-;-;-;1;3;2;-;2;2;1;-;-;-;11
421370 Pouso Redondo;-;-;-;-;-;1;-;-;-;-;-;1;-;2
421380 Praia Grande;-;-;-;-;-;-;-;-;1;-;2;-;-;3
421390 Presidente Castello Branco;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421400 Presidente Getúlio;-;1;-;-;-;1;-;-;1;-;-;-;-;3
421410 Presidente Nereu;-;-;-;1;-;-;-;-;-;-;-;-;-;1
421415 Princesa;-;-;-;-;-;-;-;-;1;-;-;1;-;2
421420 Quilombo;-;-;-;-;-;-;-;-;-;-;-;2;-;2
421430 Rancho Queimado;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421440 Rio das Antas;-;-;-;-;-;-;-;-;1;1;-;-;-;2
421450 Rio do Campo;-;-;-;-;-;1;-;-;-;-;-;-;-;1
421460 Rio do Oeste;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421480 Rio do Sul;-;-;-;-;1;-;1;1;2;1;3;3;-;12
421470 Rio dos Cedros;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421490 Rio Fortuna;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421500 Rio Negrinho;-;-;-;-;1;-;1;-;-;-;-;-;-;2
421505 Rio Rufino;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421507 Riqueza;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421510 Rodeio;-;-;-;-;1;-;-;-;-;-;-;-;-;1
421520 Romelândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421530 Salete;-;-;-;-;-;-;-;1;1;1;-;-;-;3
421535 Saltinho;-;-;-;-;-;-;-;-;1;-;1;-;-;2
421540 Salto Veloso;-;-;-;-;1;-;-;1;-;-;-;-;-;2
421545 Sangão;-;-;1;-;-;1;-;1;1;-;-;1;-;5
421550 Santa Cecília;1;-;-;-;-;1;2;-;-;-;-;-;-;4
421555 Santa Helena;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421560 Santa Rosa de Lima;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421565 Santa Rosa do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421567 Santa Terezinha;-;-;-;-;-;1;-;-;-;-;-;-;-;1
421568 Santa Terezinha do Progresso;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421569 Santiago do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421570 Santo Amaro da Imperatriz;-;-;-;-;-;-;-;1;-;-;-;1;-;2
421580 São Bento do Sul;-;-;-;-;-;-;-;1;1;-;-;-;-;2
421575 São Bernardino;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421590 São Bonifácio;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421600 São Carlos;-;-;-;-;-;1;-;-;-;-;-;1;-;2
421605 São Cristovão do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421610 São Domingos;-;1;-;-;-;-;-;-;1;-;-;-;-;2
421620 São Francisco do Sul;-;-;-;-;1;-;1;-;-;-;-;2;-;4
421630 São João Batista;-;-;-;-;-;1;1;1;-;-;1;2;-;6
421635 São João do Itaperiú;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421625 São João do Oeste;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421640 São João do Sul;-;-;-;-;-;-;-;-;-;-;1;-;-;1
421650 São Joaquim;-;-;-;2;-;-;-;2;1;-;1;-;-;6
421660 São José;-;1;-;-;1;2;5;3;2;1;3;4;-;22
421670 São José do Cedro;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421680 São José do Cerrito;-;-;-;-;-;1;-;1;-;-;-;-;-;2
421690 São Lourenço do Oeste;-;-;-;-;-;-;-;-;1;-;-;2;-;3
421700 São Ludgero;-;-;-;-;-;-;-;-;-;1;-;1;-;2
421710 São Martinho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421715 São Miguel da Boa Vista;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421720 São Miguel do Oeste;-;-;-;-;1;2;-;-;2;2;3;1;-;11
421725 São Pedro de Alcântara;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421730 Saudades;-;-;-;1;-;-;-;-;1;-;-;3;-;5
421740 Schroeder;-;-;-;-;1;-;-;-;-;-;-;-;-;1
421750 Seara;1;-;-;-;-;1;-;-;-;-;-;2;-;4
421755 Serra Alta;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421760 Siderópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421770 Sombrio;-;-;-;-;-;-;2;-;-;-;-;-;-;2
421775 Sul Brasil;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421780 Taió;-;-;-;-;-;1;-;1;1;1;1;-;-;5
421790 Tangará;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421795 Tigrinhos;-;-;-;-;-;-;-;1;-;-;-;-;-;1
421800 Tijucas;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421810 Timbé do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421820 Timbó;-;-;1;-;-;-;-;-;1;-;-;1;-;3
421825 Timbó Grande;-;-;-;-;-;1;-;-;1;-;-;-;-;2
421830 Três Barras;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421835 Treviso;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421840 Treze de Maio;-;-;1;-;-;-;-;-;-;-;-;-;-;1
421850 Treze Tílias;-;-;-;-;1;1;-;-;-;-;-;-;-;2
421860 Trombudo Central;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421870 Tubarão;-;-;-;-;1;1;2;1;1;1;1;4;-;12
421875 Tunápolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421880 Turvo;-;-;-;1;-;1;1;-;-;-;-;-;-;3
421885 União do Oeste;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421890 Urubici;-;-;-;-;-;1;-;1;-;2;-;1;-;5
421895 Urupema;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421900 Urussanga;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421910 Vargeão;-;-;-;-;-;-;-;1;-;-;-;-;-;1
421915 Vargem;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421917 Vargem Bonita;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421920 Vidal Ramos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
421930 Videira;-;-;-;-;1;2;1;-;1;-;-;-;-;5
421935 Vitor Meireles;-;-;-;-;1;-;-;1;-;-;-;-;-;2
421940 Witmarsum;-;-;-;-;-;-;-;-;-;-;-;1;-;1
421950 Xanxerê;-;-;-;-;-;-;-;-;1;1;-;1;-;3
421960 Xavantina;-;-;-;-;-;-;1;-;-;-;-;-;-;1
421970 Xaxim;-;-;-;-;-;-;1;1;-;-;-;1;-;3
421985 Zortéa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
420000 Município ignorado - SC;-;-;-;-;-;-;-;-;-;-;-;-;1;1
430003 Aceguá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430005 Água Santa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430010 Agudo;-;-;-;-;1;-;-;-;-;-;-;1;-;2
430020 Ajuricaba;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430030 Alecrim;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430040 Alegrete;-;-;-;1;-;-;1;1;-;-;1;5;-;9
430045 Alegria;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430047 Almirante Tamandaré do Sul;-;-;-;-;-;1;-;1;-;1;-;-;-;3
430050 Alpestre;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430055 Alto Alegre;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430057 Alto Feliz;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430060 Alvorada;-;-;-;-;5;5;6;3;-;2;4;9;-;34
430063 Amaral Ferrador;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430064 Ametista do Sul;-;-;-;-;-;-;1;-;-;-;-;-;-;1
430066 André da Rocha;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430070 Anta Gorda;-;-;-;-;-;-;1;-;-;-;-;1;-;2
430080 Antônio Prado;-;-;-;-;-;-;1;-;-;-;-;-;-;1
430085 Arambaré;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430087 Araricá;-;-;-;-;-;-;-;1;-;-;1;-;-;2
430090 Aratiba;-;-;-;-;-;-;-;-;1;-;-;-;-;1
430100 Arroio do Meio;-;-;-;-;-;-;2;3;-;-;3;2;-;10
430107 Arroio do Padre;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430105 Arroio do Sal;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430120 Arroio do Tigre;-;-;-;-;-;-;-;1;-;-;1;1;-;3
430110 Arroio dos Ratos;-;-;-;-;-;-;-;1;-;-;-;1;-;2
430130 Arroio Grande;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430140 Arvorezinha;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430150 Augusto Pestana;-;-;-;-;-;-;-;1;-;-;-;-;-;1
430155 Áurea;-;-;-;-;-;-;-;-;-;-;-;2;-;2
430160 Bagé;-;-;1;-;-;-;1;1;2;-;1;1;-;7
430163 Balneário Pinhal;-;-;-;-;-;-;1;1;-;-;-;-;-;2
430165 Barão;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430170 Barão de Cotegipe;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430175 Barão do Triunfo;-;-;-;-;-;-;-;-;-;-;1;-;-;1
430185 Barra do Guarita;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430187 Barra do Quaraí;-;-;-;-;-;-;1;-;-;-;-;-;-;1
430190 Barra do Ribeiro;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430192 Barra do Rio Azul;-;-;-;-;-;-;-;-;1;-;-;-;-;1
430195 Barra Funda;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430180 Barracão;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430200 Barros Cassal;-;-;-;-;-;1;-;-;1;-;-;-;-;2
430205 Benjamin Constant do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430210 Bento Gonçalves;1;-;-;-;-;1;3;1;1;-;-;1;-;8
430215 Boa Vista das Missões;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430220 Boa Vista do Buricá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430222 Boa Vista do Cadeado;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430223 Boa Vista do Incra;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430225 Boa Vista do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430230 Bom Jesus;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430235 Bom Princípio;-;-;-;-;-;-;-;1;-;-;-;1;-;2
430237 Bom Progresso;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430240 Bom Retiro do Sul;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430245 Boqueirão do Leão;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430250 Bossoroca;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430258 Bozano;-;-;-;-;-;-;-;-;1;-;-;-;-;1
430260 Braga;-;-;-;-;-;-;1;-;-;-;-;1;-;2
430265 Brochier;-;-;-;-;-;-;-;1;-;-;-;-;-;1
430270 Butiá;-;-;-;-;-;1;-;-;-;1;-;3;-;5
430280 Caçapava do Sul;-;-;-;-;1;-;-;-;1;-;2;3;-;7
430290 Cacequi;-;-;-;-;-;-;-;1;-;-;-;1;-;2
430300 Cachoeira do Sul;-;-;-;-;1;3;1;2;4;2;1;4;-;18
430310 Cachoeirinha;1;-;-;1;1;3;2;2;2;1;-;2;-;15
430320 Cacique Doble;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430330 Caibaté;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430340 Caiçara;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430350 Camaquã;-;-;-;-;-;2;1;1;-;-;-;-;-;4
430355 Camargo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430360 Cambará do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430367 Campestre da Serra;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430370 Campina das Missões;-;-;-;-;-;-;-;-;1;-;-;-;-;1
430380 Campinas do Sul;-;-;-;-;-;-;-;-;1;-;-;-;-;1
430390 Campo Bom;-;-;-;-;-;-;1;1;1;1;-;3;-;7
430400 Campo Novo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430410 Campos Borges;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430420 Candelária;-;-;-;-;-;1;1;1;2;1;-;1;-;7
430430 Cândido Godói;-;-;-;-;-;-;-;-;-;-;-;3;-;3
430435 Candiota;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430440 Canela;-;-;-;-;-;-;1;2;-;-;-;-;-;3
430450 Canguçu;-;-;-;-;-;2;-;2;-;-;1;-;-;5
430460 Canoas;-;-;1;1;3;9;5;4;3;2;5;13;-;46
430461 Canudos do Vale;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430462 Capão Bonito do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430463 Capão da Canoa;-;-;-;-;-;-;-;-;1;2;-;-;-;3
430465 Capão do Cipó;-;-;-;1;-;-;-;-;-;-;-;-;-;1
430466 Capão do Leão;-;1;-;-;-;-;-;-;1;-;1;-;-;3
430468 Capela de Santana;-;-;-;-;-;-;-;1;-;-;-;-;-;1
430469 Capitão;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430467 Capivari do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430471 Caraá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430470 Carazinho;-;1;-;-;1;-;-;2;3;1;1;3;-;12
430480 Carlos Barbosa;-;-;-;-;-;-;-;-;-;1;1;-;-;2
430485 Carlos Gomes;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430490 Casca;-;-;-;-;-;-;-;-;-;-;2;1;-;3
430495 Caseiros;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430500 Catuípe;-;-;-;-;-;-;-;-;1;-;-;2;-;3
430510 Caxias do Sul;1;1;-;3;1;4;4;5;5;7;8;12;-;51
430511 Centenário;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430512 Cerrito;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430513 Cerro Branco;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430515 Cerro Grande;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430517 Cerro Grande do Sul;-;-;-;-;1;-;-;-;1;-;-;1;-;3
430520 Cerro Largo;-;-;-;-;-;-;-;-;-;1;-;1;-;2
430530 Chapada;-;-;-;-;-;-;-;-;-;1;-;1;-;2
430535 Charqueadas;-;-;-;-;-;-;-;-;-;-;-;4;-;4
430537 Charrua;-;-;-;-;-;-;1;-;-;-;-;-;-;1
430540 Chiapetta;-;-;-;-;-;1;-;-;-;-;-;-;-;1
430543 Chuí;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430544 Chuvisca;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430545 Cidreira;-;-;-;-;-;1;-;-;-;-;-;-;-;1
430550 Ciríaco;-;-;-;-;-;-;-;-;-;1;1;-;-;2
430558 Colinas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430560 Colorado;-;-;-;-;-;-;-;-;-;-;-;2;-;2
430570 Condor;-;-;-;-;-;-;-;-;1;-;-;-;-;1
430580 Constantina;-;-;-;-;1;-;1;1;-;-;-;-;-;3
430583 Coqueiro Baixo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430585 Coqueiros do Sul;-;-;-;-;-;1;-;-;-;1;-;-;-;2
430587 Coronel Barros;-;-;-;-;-;-;-;1;-;-;-;-;-;1
430590 Coronel Bicaco;-;-;-;-;-;-;-;-;-;-;1;-;-;1
430593 Coronel Pilar;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430595 Cotiporã;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430597 Coxilha;-;-;1;-;-;-;-;-;-;-;-;-;-;1
430600 Crissiumal;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430605 Cristal;1;-;-;-;1;1;1;-;-;-;-;-;-;4
430607 Cristal do Sul;-;-;-;-;-;1;-;-;-;-;1;1;-;3
430610 Cruz Alta;-;-;-;-;-;2;2;2;-;1;-;1;-;8
430613 Cruzaltense;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430620 Cruzeiro do Sul;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430630 David Canabarro;-;-;-;-;-;-;-;1;-;-;-;1;-;2
430632 Derrubadas;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430635 Dezesseis de Novembro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430637 Dilermando de Aguiar;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430640 Dois Irmãos;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430642 Dois Irmãos das Missões;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430645 Dois Lajeados;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430650 Dom Feliciano;-;-;-;-;-;1;1;-;-;-;-;1;-;3
430660 Dom Pedrito;-;1;-;1;-;-;1;1;-;-;1;1;-;6
430655 Dom Pedro de Alcântara;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430670 Dona Francisca;-;-;-;-;-;-;1;-;-;-;-;-;-;1
430673 Doutor Maurício Cardoso;-;-;-;-;-;-;-;1;-;-;-;-;-;1
430675 Doutor Ricardo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430676 Eldorado do Sul;-;-;-;-;-;1;-;2;-;-;-;-;-;3
430680 Encantado;-;-;-;-;1;-;-;1;-;-;-;-;-;2
430690 Encruzilhada do Sul;-;-;-;-;-;-;2;-;1;2;1;1;-;7
430692 Engenho Velho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430695 Entre Rios do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430693 Entre-Ijuís;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430697 Erebango;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430700 Erechim;-;-;1;-;1;-;2;2;3;1;-;3;-;13
430705 Ernestina;-;-;-;-;-;-;-;-;-;1;-;-;-;1
430720 Erval Grande;-;-;-;-;-;1;-;-;-;-;-;-;-;1
430730 Erval Seco;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430740 Esmeralda;-;-;-;-;-;-;-;-;-;-;-;1;-;1
430745 Esperança do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430750 Espumoso;-;-;-;-;1;-;-;1;1;1;-;1;-;5
430755 Estação;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430760 Estância Velha;-;1;-;-;-;1;-;-;-;3;1;1;-;7
430770 Esteio;-;-;-;-;-;3;1;-;2;2;1;7;-;16
430780 Estrela;1;-;-;3;1;-;-;1;1;-;3;1;-;11
430781 Estrela Velha;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430783 Eugênio de Castro;-;-;-;-;-;1;-;-;-;-;-;-;-;1
430786 Fagundes Varela;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430790 Farroupilha;-;-;-;-;1;1;3;1;3;-;1;2;-;12
430800 Faxinal do Soturno;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430805 Faxinalzinho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430807 Fazenda Vilanova;-;-;-;-;-;-;1;-;-;-;-;-;-;1
430810 Feliz;-;-;-;-;-;-;-;-;1;-;1;2;-;4
430820 Flores da Cunha;-;-;-;-;-;-;2;-;-;-;-;2;-;4
430825 Floriano Peixoto;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430830 Fontoura Xavier;-;-;-;-;-;-;-;-;-;1;-;-;-;1
430840 Formigueiro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430843 Forquetinha;-;-;-;-;-;-;1;-;-;-;-;1;-;2
430845 Fortaleza dos Valos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430850 Frederico Westphalen;-;-;-;-;-;-;1;1;2;-;-;2;-;6
430860 Garibaldi;-;-;-;-;-;1;-;-;-;-;-;1;-;2
430865 Garruchos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430870 Gaurama;-;-;-;-;-;-;-;-;1;-;-;-;-;1
