 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2013
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430807 Fazenda Vilanova";1;-;-;-;-;-;1
"430810 Feliz";1;-;-;-;-;-;1
"430820 Flores da Cunha";7;-;-;-;-;-;7
"430825 Floriano Peixoto";2;-;-;-;-;-;2
"430830 Fontoura Xavier";1;-;-;-;-;-;1
"430840 Formigueiro";1;-;-;-;-;-;1
"430843 Forquetinha";-;-;-;-;-;-;-
"430845 Fortaleza dos Valos";-;-;-;-;-;-;-
"430850 Frederico Westphalen";8;-;-;-;-;-;8
"430860 Garibaldi";-;-;-;-;-;-;-
"430865 Garruchos";-;-;-;-;-;-;-
"430870 Gaurama";-;-;-;-;-;-;-
"430880 General Câmara";-;-;-;-;-;-;-
"430885 Gentil";-;-;-;-;-;-;-
"430890 Getúlio Vargas";-;-;-;-;-;-;-
"430900 Giruá";2;1;-;-;-;-;3
"430905 Glorinha";1;-;-;-;-;-;1
"430910 Gramado";2;-;-;-;-;-;2
"430912 Gramado dos Loureiros";-;-;-;-;1;-;1
"430915 Gramado Xavier";3;-;-;-;-;-;3
"430920 Gravataí";25;1;-;-;-;-;26
"430925 Guabiju";-;-;-;-;-;-;-
"430930 Guaíba";14;-;-;-;-;-;14
"430940 Guaporé";4;-;-;1;-;-;5
"430950 Guarani das Missões";2;-;-;-;-;-;2
"430955 Harmonia";-;-;-;-;-;-;-
"430710 Herval";1;-;-;-;-;-;1
"430957 Herveiras";-;-;-;-;-;-;-
"430960 Horizontina";4;-;-;-;-;-;4
"430965 Hulha Negra";2;-;-;-;-;-;2
"430970 Humaitá";-;-;-;-;-;-;-
"430975 Ibarama";3;-;-;-;-;-;3
"430980 Ibiaçá";1;-;-;-;-;-;1
"430990 Ibiraiaras";2;-;-;-;-;-;2
"430995 Ibirapuitã";1;-;-;-;-;-;1
"431000 Ibirubá";6;-;-;1;-;1;8
"431010 Igrejinha";6;-;-;-;-;-;6
"431020 Ijuí";9;-;-;-;-;-;9
"431030 Ilópolis";1;-;-;-;-;-;1
"431033 Imbé";6;-;-;-;-;-;6
"431036 Imigrante";1;-;-;-;-;-;1
"431040 Independência";1;-;-;-;-;-;1
"431041 Inhacorá";-;-;-;-;-;-;-
"431043 Ipê";-;-;-;-;-;-;-
"431046 Ipiranga do Sul";-;-;-;-;-;-;-
"431050 Iraí";-;-;-;-;-;-;-
"431053 Itaara";2;-;-;-;-;-;2
"431055 Itacurubi";-;-;-;-;-;-;-
"431057 Itapuca";-;-;-;-;-;-;-
"431060 Itaqui";3;-;-;-;-;-;3
"431065 Itati";1;-;-;-;-;-;1
"431070 Itatiba do Sul";1;-;-;-;-;-;1
"431075 Ivorá";-;-;-;-;-;-;-
"431080 Ivoti";3;-;-;1;-;-;4
"431085 Jaboticaba";-;-;-;-;-;-;-
"431087 Jacuizinho";1;-;-;-;-;-;1
"431090 Jacutinga";-;-;-;-;-;-;-
"431100 Jaguarão";2;-;-;-;-;-;2
"431110 Jaguari";1;-;-;-;-;-;1
"431112 Jaquirana";-;-;-;-;-;-;-
"431113 Jari";-;-;-;-;-;-;-
"431115 Jóia";3;-;-;-;-;-;3
"431120 Júlio de Castilhos";4;-;-;1;-;-;5
"431123 Lagoa Bonita do Sul";-;-;-;-;-;-;-
"431127 Lagoa dos Três Cantos";-;-;-;-;-;-;-
"431130 Lagoa Vermelha";2;-;-;-;-;-;2
"431125 Lagoão";-;-;-;-;-;-;-
"431140 Lajeado";7;-;-;-;-;-;7
"431142 Lajeado do Bugre";-;-;-;-;-;-;-
"431150 Lavras do Sul";-;-;-;-;-;1;1
"431160 Liberato Salzano";-;-;-;-;-;-;-
"431162 Lindolfo Collor";-;-;-;-;-;-;-
"431164 Linha Nova";-;-;-;-;-;-;-
"431171 Maçambará";-;-;-;-;-;-;-
"431170 Machadinho";2;-;-;-;-;-;2
"431173 Mampituba";2;-;-;-;-;-;2
"431175 Manoel Viana";3;-;-;-;-;-;3
"431177 Maquiné";-;-;-;-;-;-;-
"431179 Maratá";-;-;-;-;-;-;-
"431180 Marau";6;-;-;-;-;1;7
"431190 Marcelino Ramos";-;-;-;-;-;-;-
"431198 Mariana Pimentel";1;-;-;-;-;-;1
"431200 Mariano Moro";-;-;-;-;-;-;-
"431205 Marques de Souza";-;-;-;-;-;-;-
"431210 Mata";-;-;-;-;-;-;-
"431213 Mato Castelhano";-;-;-;-;-;-;-
"431215 Mato Leitão";2;-;-;-;-;-;2
"431217 Mato Queimado";-;-;-;-;-;-;-
"431220 Maximiliano de Almeida";1;-;-;-;-;-;1
"431225 Minas do Leão";3;-;-;-;-;-;3
"431230 Miraguaí";-;-;-;-;-;-;-
"431235 Montauri";-;-;-;-;-;-;-
"431237 Monte Alegre dos Campos";-;-;-;-;-;-;-
"431238 Monte Belo do Sul";-;-;-;-;-;-;-
"431240 Montenegro";7;-;-;-;-;-;7
"431242 Mormaço";1;-;-;-;-;-;1
"431244 Morrinhos do Sul";1;-;-;-;-;-;1
"431245 Morro Redondo";-;-;-;-;-;-;-
"431247 Morro Reuter";1;-;-;-;-;-;1
"431250 Mostardas";2;-;-;-;-;-;2
"431260 Muçum";2;-;-;-;-;-;2
"431261 Muitos Capões";1;-;-;-;-;-;1
"431262 Muliterno";2;-;-;-;-;-;2
"431265 Não-Me-Toque";1;-;-;-;-;-;1
"431267 Nicolau Vergueiro";-;-;-;-;-;-;-
"431270 Nonoai";3;-;-;-;-;-;3
"431275 Nova Alvorada";1;-;-;-;-;-;1
"431280 Nova Araçá";1;-;-;-;-;-;1
"431290 Nova Bassano";3;-;-;-;-;-;3
"431295 Nova Boa Vista";-;-;-;-;-;-;-
"431300 Nova Bréscia";1;-;-;-;-;-;1
"431301 Nova Candelária";2;-;-;-;-;-;2
"431303 Nova Esperança do Sul";1;-;-;-;-;-;1
"431306 Nova Hartz";1;-;-;-;-;-;1
"431308 Nova Pádua";-;-;-;-;-;-;-
"431310 Nova Palma";2;-;-;-;-;-;2
"431320 Nova Petrópolis";4;-;-;-;-;-;4
"431330 Nova Prata";1;-;-;1;-;-;2
"431333 Nova Ramada";-;-;-;-;-;-;-
"431335 Nova Roma do Sul";-;-;-;-;-;-;-
"431337 Nova Santa Rita";3;-;-;-;-;-;3
"431349 Novo Barreiro";-;-;-;-;-;-;-
"431339 Novo Cabrais";1;-;-;-;-;-;1
"431340 Novo Hamburgo";23;1;1;1;-;-;26
"431342 Novo Machado";-;-;-;-;-;-;-
"431344 Novo Tiradentes";1;-;-;-;-;-;1
"431346 Novo Xingu";-;-;-;-;-;-;-
"431350 Osório";4;-;-;-;-;-;4
"431360 Paim Filho";1;-;-;-;-;-;1
"431365 Palmares do Sul";1;-;-;-;-;-;1
"431370 Palmeira das Missões";4;-;-;-;-;-;4
"431380 Palmitinho";2;-;-;-;-;-;2
"431390 Panambi";6;-;-;-;-;-;6
"431395 Pantano Grande";-;-;-;-;-;-;-
"431400 Paraí";1;-;-;-;-;-;1
"431402 Paraíso do Sul";1;-;-;1;-;-;2
"431403 Pareci Novo";2;-;-;-;-;-;2
"431405 Parobé";10;-;-;-;-;-;10
"431406 Passa Sete";-;-;-;-;-;-;-
"431407 Passo do Sobrado";-;-;-;-;-;-;-
"431410 Passo Fundo";31;1;-;-;-;1;33
"431413 Paulo Bento";-;-;-;-;-;-;-
"431415 Paverama";1;-;-;-;-;-;1
"431417 Pedras Altas";-;-;-;-;-;-;-
"431420 Pedro Osório";3;-;-;-;-;-;3
"431430 Pejuçara";-;-;-;-;-;-;-
"431440 Pelotas";44;4;-;4;-;2;54
"431442 Picada Café";-;-;-;-;-;-;-
"431445 Pinhal";-;-;-;-;-;-;-
"431446 Pinhal da Serra";-;-;-;-;-;-;-
"431447 Pinhal Grande";-;-;-;-;-;-;-
"431449 Pinheirinho do Vale";-;-;-;-;-;-;-
"431450 Pinheiro Machado";1;-;-;-;-;-;1
"431454 Pinto Bandeira";-;-;-;-;-;-;-
"431455 Pirapó";2;-;-;-;-;-;2
"431460 Piratini";1;-;-;-;-;-;1
"431470 Planalto";3;-;-;-;1;-;4
"431475 Poço das Antas";-;-;-;-;-;-;-
"431477 Pontão";1;-;-;-;-;-;1
"431478 Ponte Preta";-;-;-;-;-;-;-
"431480 Portão";4;-;-;-;-;-;4
"431490 Porto Alegre";199;17;-;14;-;4;234
"431500 Porto Lucena";2;-;-;-;-;-;2
"431505 Porto Mauá";-;-;-;-;-;-;-
"431507 Porto Vera Cruz";-;-;-;-;-;-;-
"431510 Porto Xavier";1;-;-;-;-;-;1
"431513 Pouso Novo";-;-;-;-;-;-;-
"431514 Presidente Lucena";-;-;-;-;-;-;-
"431515 Progresso";1;-;-;-;-;1;2
"431517 Protásio Alves";-;-;-;-;-;-;-
"431520 Putinga";-;-;-;-;-;-;-
"431530 Quaraí";3;-;-;-;-;-;3
"431531 Quatro Irmãos";-;-;-;-;-;-;-
"431532 Quevedos";-;-;-;-;-;-;-
"431535 Quinze de Novembro";-;-;-;-;-;-;-
"431540 Redentora";-;-;-;-;2;-;2
"431545 Relvado";-;-;-;-;-;-;-
"431550 Restinga Sêca";4;1;-;-;-;-;5
"431555 Rio dos Índios";-;-;-;-;-;-;-
"431560 Rio Grande";29;1;-;-;-;-;30
"431570 Rio Pardo";4;1;-;1;-;-;6
"431575 Riozinho";1;-;-;-;-;-;1
"431580 Roca Sales";-;-;-;-;-;-;-
"431590 Rodeio Bonito";-;-;-;-;-;-;-
"431595 Rolador";-;-;-;-;-;-;-
"431600 Rolante";4;-;-;-;-;-;4
"431610 Ronda Alta";-;-;-;-;-;-;-
"431620 Rondinha";-;-;-;-;-;-;-
"431630 Roque Gonzales";-;-;-;-;-;-;-
"431640 Rosário do Sul";7;-;-;-;-;-;7
"431642 Sagrada Família";-;-;-;-;-;-;-
"431643 Saldanha Marinho";1;-;-;-;-;-;1
"431645 Salto do Jacuí";4;-;-;-;-;-;4
"431647 Salvador das Missões";-;-;-;-;-;-;-
"431650 Salvador do Sul";-;-;-;-;-;-;-
"431660 Sananduva";2;-;-;1;-;1;4
"431710 Sant'Ana do Livramento";7;1;-;-;-;-;8
"431670 Santa Bárbara do Sul";3;-;-;-;-;-;3
"431673 Santa Cecília do Sul";-;-;-;-;-;-;-
"431675 Santa Clara do Sul";2;-;-;-;-;-;2
"431680 Santa Cruz do Sul";20;3;-;2;-;1;26
"431697 Santa Margarida do Sul";1;-;-;-;-;-;1
"431690 Santa Maria";115;6;-;3;-;-;124
"431695 Santa Maria do Herval";1;-;-;-;-;-;1
"431720 Santa Rosa";9;-;-;-;-;-;9
"431725 Santa Tereza";-;-;-;-;-;-;-
"431730 Santa Vitória do Palmar";5;-;-;1;-;-;6
"431700 Santana da Boa Vista";1;-;-;-;-;-;1
"431740 Santiago";4;1;-;1;-;-;6
"431750 Santo Ângelo";14;-;-;1;-;-;15
"431760 Santo Antônio da Patrulha";4;-;-;-;-;-;4
"431770 Santo Antônio das Missões";2;-;-;-;-;-;2
"431755 Santo Antônio do Palma";1;-;-;-;-;-;1
"431775 Santo Antônio do Planalto";1;-;-;-;-;-;1
"431780 Santo Augusto";4;-;-;-;-;-;4
"431790 Santo Cristo";1;-;-;-;-;-;1
"431795 Santo Expedito do Sul";1;-;-;-;-;-;1
"431800 São Borja";10;-;-;-;-;-;10
"431805 São Domingos do Sul";-;-;-;-;-;-;-
"431810 São Francisco de Assis";1;-;-;-;-;-;1
"431820 São Francisco de Paula";2;-;-;-;-;-;2
"431830 São Gabriel";8;-;-;-;-;-;8
"431840 São Jerônimo";1;-;-;-;-;-;1
"431842 São João da Urtiga";1;-;-;-;-;-;1
"431843 São João do Polêsine";-;-;-;-;-;-;-
"431844 São Jorge";-;-;-;-;-;-;-
"431845 São José das Missões";1;-;-;-;-;-;1
"431846 São José do Herval";-;-;-;-;-;-;-
"431848 São José do Hortêncio";1;-;-;-;-;-;1
"431849 São José do Inhacorá";1;-;-;-;-;-;1
"431850 São José do Norte";2;1;-;-;-;-;3
"431860 São José do Ouro";1;-;-;-;-;-;1
"431861 São José do Sul";-;-;-;-;-;-;-
"431862 São José dos Ausentes";2;-;-;-;-;-;2
"431870 São Leopoldo";26;1;-;-;-;2;29
"431880 São Lourenço do Sul";3;-;-;-;-;-;3
"431890 São Luiz Gonzaga";4;1;-;-;-;-;5
"431900 São Marcos";1;-;-;-;-;-;1
"431910 São Martinho";3;-;-;-;-;-;3
"431912 São Martinho da Serra";-;-;-;-;-;-;-
"431915 São Miguel das Missões";-;-;-;1;-;-;1
"431920 São Nicolau";1;-;-;-;-;-;1
"431930 São Paulo das Missões";-;-;-;-;-;-;-
"431935 São Pedro da Serra";-;-;-;-;-;-;-
"431936 São Pedro das Missões";-;-;-;-;-;-;-
"431937 São Pedro do Butiá";1;-;-;-;-;-;1
"431940 São Pedro do Sul";1;-;-;-;-;-;1
"431950 São Sebastião do Caí";2;-;-;-;-;-;2
"431960 São Sepé";3;1;-;1;-;-;5
"431970 São Valentim";1;-;-;-;-;-;1
"431971 São Valentim do Sul";-;-;-;-;-;-;-
"431973 São Valério do Sul";-;-;-;-;-;-;-
"431975 São Vendelino";-;-;-;-;-;-;-
"431980 São Vicente do Sul";2;-;-;-;-;-;2
"431990 Sapiranga";9;-;-;1;-;-;10
"432000 Sapucaia do Sul";14;3;-;-;-;2;19
"432010 Sarandi";5;-;-;-;-;-;5
"432020 Seberi";5;-;-;-;-;-;5
"432023 Sede Nova";-;-;-;-;-;-;-
"432026 Segredo";1;-;-;-;-;-;1
"432030 Selbach";-;-;-;-;-;-;-
"432032 Senador Salgado Filho";1;-;-;-;-;-;1
"432035 Sentinela do Sul";-;-;-;-;-;-;-
"432040 Serafina Corrêa";-;-;-;1;-;-;1
"432045 Sério";-;-;-;-;-;-;-
"432050 Sertão";-;-;-;-;-;-;-
"432055 Sertão Santana";1;-;-;-;-;-;1
"432057 Sete de Setembro";1;-;-;-;-;-;1
"432060 Severiano de Almeida";1;-;-;-;-;-;1
"432065 Silveira Martins";-;-;-;1;-;-;1
"432067 Sinimbu";7;-;-;-;-;-;7
"432070 Sobradinho";1;-;-;-;-;-;1
"432080 Soledade";3;-;-;-;-;-;3
"432085 Tabaí";-;-;-;-;-;-;-
"432090 Tapejara";1;-;-;-;-;-;1
"432100 Tapera";1;-;-;-;-;-;1
"432110 Tapes";1;-;-;1;-;-;2
"432120 Taquara";14;1;-;1;-;-;16
"432130 Taquari";2;-;-;-;-;-;2
"432132 Taquaruçu do Sul";-;-;-;-;-;-;-
"432135 Tavares";-;-;-;-;-;-;-
"432140 Tenente Portela";-;-;-;-;2;-;2
"432143 Terra de Areia";2;-;-;-;-;-;2
"432145 Teutônia";3;-;-;-;-;-;3
"432146 Tio Hugo";1;-;-;-;-;-;1
"432147 Tiradentes do Sul";-;-;-;-;-;-;-
"432149 Toropi";1;-;-;-;-;-;1
"432150 Torres";2;2;-;1;-;-;5
"432160 Tramandaí";7;-;-;-;-;2;9
"432162 Travesseiro";-;-;-;-;-;-;-
"432163 Três Arroios";-;-;-;-;-;-;-
"432166 Três Cachoeiras";3;-;-;-;-;-;3
"432170 Três Coroas";-;-;-;-;-;-;-
"432180 Três de Maio";1;-;-;-;-;-;1
"432183 Três Forquilhas";-;-;-;-;-;-;-
"432185 Três Palmeiras";-;-;-;-;-;-;-
"432190 Três Passos";6;-;-;-;-;-;6
"432195 Trindade do Sul";1;-;-;-;-;-;1
"432200 Triunfo";2;-;-;-;-;-;2
"432210 Tucunduva";4;-;-;-;-;-;4
"432215 Tunas";-;-;-;-;-;-;-
"432218 Tupanci do Sul";-;-;-;-;-;-;-
"432220 Tupanciretã";2;-;-;-;-;-;2
"432225 Tupandi";1;-;-;-;-;-;1
"432230 Tuparendi";2;-;-;-;-;-;2
"432232 Turuçu";1;-;-;-;-;-;1
"432234 Ubiretama";-;-;-;-;-;-;-
"432235 União da Serra";-;-;-;-;-;-;-
"432237 Unistalda";-;-;-;-;-;-;-
"432240 Uruguaiana";7;1;-;-;-;-;8
"432250 Vacaria";10;1;-;-;-;-;11
"432253 Vale do Sol";1;-;-;-;-;-;1
"432254 Vale Real";1;-;-;-;-;-;1
"432252 Vale Verde";-;1;-;-;-;-;1
"432255 Vanini";-;-;-;-;-;-;-
"432260 Venâncio Aires";9;1;-;-;-;-;10
"432270 Vera Cruz";2;-;-;2;-;-;4
"432280 Veranópolis";9;-;-;-;-;-;9
"432285 Vespasiano Corrêa";2;-;-;-;-;-;2
"432290 Viadutos";-;-;-;-;-;-;-
"432300 Viamão";25;3;-;3;-;2;33
"432310 Vicente Dutra";1;-;-;-;-;1;2
"432320 Victor Graeff";1;-;-;-;-;-;1
"432330 Vila Flores";-;-;-;-;-;-;-
"432335 Vila Lângaro";-;-;-;-;-;-;-
"432340 Vila Maria";-;-;-;-;-;-;-
"432345 Vila Nova do Sul";-;1;-;-;-;-;1
"432350 Vista Alegre";-;-;-;-;-;-;-
"432360 Vista Alegre do Prata";1;-;-;-;-;-;1
"432370 Vista Gaúcha";-;-;-;-;-;-;-
"432375 Vitória das Missões";1;-;-;-;-;-;1
"432377 Westfália";-;-;-;-;-;-;-
"432380 Xangri-lá";1;-;-;-;-;-;1
"430000 Município ignorado - RS";-;-;-;-;-;-;-
"500020 Água Clara";-;-;-;-;-;-;-
"500025 Alcinópolis";-;-;-;-;-;-;-
"500060 Amambai";2;-;-;8;3;-;13
"500070 Anastácio";1;-;-;1;-;-;2
"500080 Anaurilândia";2;-;-;-;-;-;2
"500085 Angélica";3;-;-;1;-;-;4
"500090 Antônio João";-;-;-;6;2;-;8
"500100 Aparecida do Taboado";1;-;-;1;-;1;3
"500110 Aquidauana";3;-;-;5;1;-;9
"500124 Aral Moreira";1;-;-;2;-;-;3
"500150 Bandeirantes";-;-;-;1;-;-;1
"500190 Bataguassu";4;-;-;1;-;-;5
"500200 Batayporã";1;-;-;2;-;-;3
"500210 Bela Vista";1;-;-;3;-;-;4
"500215 Bodoquena";-;-;-;-;-;-;-
"500220 Bonito";1;-;-;-;-;-;1
"500230 Brasilândia";1;-;-;2;-;-;3
"500240 Caarapó";2;-;-;3;3;-;8
"500260 Camapuã";1;-;-;1;-;-;2
"500270 Campo Grande";61;4;3;50;1;-;119
"500280 Caracol";-;-;-;-;-;-;-
"500290 Cassilândia";2;-;-;4;-;-;6
"500295 Chapadão do Sul";1;-;-;1;-;-;2
"500310 Corguinho";-;-;-;-;-;-;-
"500315 Coronel Sapucaia";-;-;-;6;3;-;9
"500320 Corumbá";3;1;-;9;-;-;13
"500325 Costa Rica";-;-;-;1;-;-;1
"500330 Coxim";2;1;-;2;-;-;5
"500345 Deodápolis";1;-;-;3;-;-;4
"500348 Dois Irmãos do Buriti";3;-;-;2;-;-;5
"500350 Douradina";-;-;-;-;-;-;-
"500370 Dourados";25;-;1;14;8;-;48
"500375 Eldorado";3;-;-;1;-;-;4
"500380 Fátima do Sul";7;-;-;-;-;-;7
"500390 Figueirão";-;-;-;1;-;-;1
"500400 Glória de Dourados";5;-;-;-;-;-;5
"500410 Guia Lopes da Laguna";1;-;-;1;-;-;2
"500430 Iguatemi";2;-;-;-;2;-;4
"500440 Inocência";1;-;-;-;-;-;1
"500450 Itaporã";-;-;-;1;-;-;1
"500460 Itaquiraí";-;-;-;2;-;-;2
"500470 Ivinhema";5;-;-;1;-;-;6
"500480 Japorã";1;-;-;-;4;-;5
"500490 Jaraguari";-;-;-;-;-;-;-
"500500 Jardim";1;-;-;-;-;1;2
"500510 Jateí";-;-;-;1;-;-;1
"500515 Juti";2;-;-;1;-;-;3
"500520 Ladário";-;-;-;4;-;-;4
"500525 Laguna Carapã";-;-;-;-;-;-;-
"500540 Maracaju";6;-;-;4;-;-;10
"500560 Miranda";-;-;-;-;-;-;-
"500568 Mundo Novo";-;-;-;2;-;-;2
"500570 Naviraí";9;2;-;2;-;-;13
"500580 Nioaque";4;-;-;-;-;-;4
"500600 Nova Alvorada do Sul";3;-;-;1;1;-;5
"500620 Nova Andradina";5;-;-;2;-;-;7
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;-
"500627 Paraíso das Águas";-;-;-;-;-;-;-
"500630 Paranaíba";10;1;-;2;-;-;13
"500635 Paranhos";-;-;-;3;1;-;4
"500640 Pedro Gomes";1;-;-;-;-;-;1
"500660 Ponta Porã";9;-;-;12;-;-;21
"500690 Porto Murtinho";1;-;-;1;-;-;2
"500710 Ribas do Rio Pardo";1;-;-;1;-;-;2
"500720 Rio Brilhante";2;-;-;1;-;-;3
"500730 Rio Negro";-;-;-;-;-;-;-
"500740 Rio Verde de Mato Grosso";1;-;-;2;-;-;3
"500750 Rochedo";-;-;-;-;-;-;-
"500755 Santa Rita do Pardo";-;-;-;1;-;-;1
"500769 São Gabriel do Oeste";1;-;-;3;-;-;4
"500780 Selvíria";1;-;-;1;-;-;2
"500770 Sete Quedas";-;-;-;-;-;-;-
"500790 Sidrolândia";2;-;-;2;1;-;5
"500793 Sonora";1;2;-;2;-;-;5
"500795 Tacuru";-;-;-;3;3;-;6
"500797 Taquarussu";-;-;-;-;-;-;-
"500800 Terenos";2;-;-;2;-;-;4
"500830 Três Lagoas";18;1;-;11;-;-;30
"500840 Vicentina";2;-;-;1;-;-;3
"500000 Município ignorado - MS";-;-;-;-;-;1;1
"510010 Acorizal";1;-;-;1;-;-;2
"510020 Água Boa";1;-;-;-;-;-;1
"510025 Alta Floresta";2;-;-;6;-;-;8
"510030 Alto Araguaia";2;-;-;1;-;-;3
"510035 Alto Boa Vista";-;-;-;-;-;-;-
"510040 Alto Garças";1;-;-;2;-;-;3
"510050 Alto Paraguai";-;-;-;-;-;-;-
"510060 Alto Taquari";2;-;-;-;-;-;2
"510080 Apiacás";-;-;-;2;-;-;2
"510100 Araguaiana";-;-;-;-;-;-;-
"510120 Araguainha";-;-;-;-;-;-;-
"510125 Araputanga";1;-;-;1;-;-;2
"510130 Arenápolis";-;-;-;-;-;-;-
"510140 Aripuanã";4;-;-;-;-;-;4
"510160 Barão de Melgaço";-;-;-;1;-;-;1
"510170 Barra do Bugres";2;-;-;2;-;-;4
"510180 Barra do Garças";4;2;-;3;-;-;9
"510185 Bom Jesus do Araguaia";-;-;-;-;-;-;-
"510190 Brasnorte";3;-;-;1;-;-;4
"510250 Cáceres";3;-;-;9;-;-;12
"510260 Campinápolis";-;-;-;-;-;-;-
"510263 Campo Novo do Parecis";3;-;-;7;-;-;10
"510267 Campo Verde";2;-;-;2;-;1;5
"510268 Campos de Júlio";-;-;-;1;-;-;1
"510269 Canabrava do Norte";-;-;-;-;-;-;-
"510270 Canarana";-;1;-;-;-;-;1
"510279 Carlinda";1;-;-;1;-;-;2
"510285 Castanheira";-;-;-;-;-;-;-
"510300 Chapada dos Guimarães";2;-;-;4;-;-;6
"510305 Cláudia";3;-;-;-;-;-;3
"510310 Cocalinho";1;-;-;-;-;-;1
"510320 Colíder";1;-;-;-;-;-;1
"510325 Colniza";-;1;-;-;-;1;2
"510330 Comodoro";-;-;-;-;-;-;-
"510335 Confresa";3;-;-;1;-;-;4
"510336 Conquista D'Oeste";-;-;-;-;-;-;-
"510337 Cotriguaçu";1;-;-;1;-;-;2
"510340 Cuiabá";35;12;-;53;-;3;103
"510343 Curvelândia";-;-;-;-;-;-;-
"510345 Denise";-;-;-;1;-;-;1
"510350 Diamantino";1;-;-;2;-;-;3
"510360 Dom Aquino";-;-;-;1;-;-;1
"510370 Feliz Natal";-;-;-;-;-;-;-
"510380 Figueirópolis D'Oeste";-;-;-;-;-;-;-
"510385 Gaúcha do Norte";-;-;-;-;-;-;-
"510390 General Carneiro";-;-;-;-;-;-;-
"510395 Glória D'Oeste";-;-;-;1;-;-;1
"510410 Guarantã do Norte";3;-;-;3;-;-;6
"510420 Guiratinga";-;-;-;1;-;-;1
"510450 Indiavaí";-;-;-;-;-;-;-
"510452 Ipiranga do Norte";-;-;-;-;-;-;-
"510454 Itanhangá";-;-;-;1;-;-;1
"510455 Itaúba";-;-;-;-;-;-;-
"510460 Itiquira";-;-;-;-;-;-;-
"510480 Jaciara";1;-;-;1;-;-;2
"510490 Jangada";-;-;-;-;-;-;-
"510500 Jauru";-;-;-;-;-;-;-
"510510 Juara";4;-;-;-;-;-;4
"510515 Juína";6;-;-;-;-;-;6
"510517 Juruena";-;-;-;-;-;-;-
"510520 Juscimeira";-;1;-;2;-;-;3
"510523 Lambari D'Oeste";-;-;-;1;-;-;1
"510525 Lucas do Rio Verde";6;-;-;6;-;-;12
"510530 Luciara";-;-;-;-;-;-;-
"510558 Marcelândia";-;-;-;-;-;-;-
"510560 Matupá";3;-;-;1;-;-;4
"510562 Mirassol d'Oeste";1;-;-;2;-;-;3
"510590 Nobres";2;-;-;1;-;-;3
"510600 Nortelândia";-;-;-;-;-;-;-
"510610 Nossa Senhora do Livramento";-;-;-;-;-;-;-
"510615 Nova Bandeirantes";-;-;-;1;-;-;1
"510620 Nova Brasilândia";-;-;-;2;-;-;2
"510621 Nova Canaã do Norte";-;-;-;-;-;-;-
"510880 Nova Guarita";-;-;-;-;-;-;-
"510618 Nova Lacerda";-;-;-;-;-;-;-
"510885 Nova Marilândia";1;-;-;-;-;-;1
"510890 Nova Maringá";1;-;-;-;-;1;2
"510895 Nova Monte Verde";-;-;-;-;-;-;-
"510622 Nova Mutum";1;-;-;3;-;-;4
"510617 Nova Nazaré";-;-;-;-;-;-;-
"510623 Nova Olímpia";2;1;-;1;-;1;5
"510619 Nova Santa Helena";2;-;-;-;-;-;2
"510624 Nova Ubiratã";-;-;-;-;-;-;-
"510625 Nova Xavantina";1;-;-;-;-;-;1
"510627 Novo Horizonte do Norte";-;-;-;-;-;-;-
"510626 Novo Mundo";-;-;-;-;-;-;-
"510631 Novo Santo Antônio";-;-;-;-;-;-;-
"510628 Novo São Joaquim";-;-;-;-;-;-;-
"510629 Paranaíta";2;1;-;-;-;-;3
"510630 Paranatinga";1;-;-;2;-;-;3
"510637 Pedra Preta";-;-;-;2;-;-;2
"510642 Peixoto de Azevedo";1;-;-;4;-;-;5
"510645 Planalto da Serra";1;-;-;-;-;-;1
"510650 Poconé";2;2;-;5;-;-;9
"510665 Pontal do Araguaia";-;-;-;1;-;-;1
"510670 Ponte Branca";-;-;-;-;-;-;-
"510675 Pontes e Lacerda";4;-;-;2;-;-;6
"510677 Porto Alegre do Norte";2;-;-;-;-;-;2
"510680 Porto dos Gaúchos";-;-;-;1;-;-;1
"510682 Porto Esperidião";-;-;-;-;-;-;-
"510685 Porto Estrela";-;-;-;-;-;-;-
"510700 Poxoréu";1;-;-;4;-;-;5
"510704 Primavera do Leste";8;-;-;3;-;-;11
"510706 Querência";2;-;-;1;-;-;3
"510715 Reserva do Cabaçal";-;-;-;-;-;-;-
"510718 Ribeirão Cascalheira";1;-;-;-;1;-;2
"510719 Ribeirãozinho";-;-;-;1;-;-;1
"510720 Rio Branco";-;-;-;1;-;-;1
"510757 Rondolândia";-;-;-;1;-;-;1
"510760 Rondonópolis";14;2;-;32;-;-;48
"510770 Rosário Oeste";-;-;-;1;-;-;1
"510775 Salto do Céu";-;-;-;-;-;-;-
"510724 Santa Carmem";-;-;-;-;-;-;-
"510774 Santa Cruz do Xingu";-;-;-;-;-;-;-
"510776 Santa Rita do Trivelato";-;-;-;-;-;-;-
"510777 Santa Terezinha";-;-;-;-;-;-;-
"510726 Santo Afonso";-;-;-;-;-;-;-
"510779 Santo Antônio do Leste";-;-;-;-;-;-;-
"510780 Santo Antônio do Leverger";-;-;-;2;-;-;2
"510785 São Félix do Araguaia";-;-;-;-;-;-;-
"510729 São José do Povo";1;-;-;1;-;-;2
