 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2014
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430463 Capão da Canoa";9;-;-;-;-;-;9
"430465 Capão do Cipó";-;-;-;-;-;-;-
"430466 Capão do Leão";-;-;-;-;-;-;-
"430468 Capela de Santana";2;-;-;-;-;-;2
"430469 Capitão";-;-;-;-;-;-;-
"430467 Capivari do Sul";-;-;-;-;-;-;-
"430471 Caraá";1;-;-;-;-;-;1
"430470 Carazinho";8;-;-;-;-;-;8
"430480 Carlos Barbosa";2;-;-;-;-;-;2
"430485 Carlos Gomes";-;-;-;-;-;-;-
"430490 Casca";-;-;-;1;-;-;1
"430495 Caseiros";3;-;-;-;-;-;3
"430500 Catuípe";1;-;-;-;-;-;1
"430510 Caxias do Sul";56;1;-;3;-;-;60
"430511 Centenário";-;-;-;-;-;-;-
"430512 Cerrito";-;-;-;-;-;-;-
"430513 Cerro Branco";-;-;-;-;-;-;-
"430515 Cerro Grande";-;-;-;-;-;-;-
"430517 Cerro Grande do Sul";2;-;-;-;-;-;2
"430520 Cerro Largo";4;-;-;-;-;-;4
"430530 Chapada";1;-;-;-;-;-;1
"430535 Charqueadas";4;-;-;-;-;-;4
"430537 Charrua";-;-;-;-;1;-;1
"430540 Chiapetta";1;-;-;-;-;-;1
"430543 Chuí";1;-;-;-;-;-;1
"430544 Chuvisca";-;-;-;-;-;-;-
"430545 Cidreira";1;-;-;-;-;-;1
"430550 Ciríaco";-;-;-;-;-;1;1
"430558 Colinas";-;-;-;-;-;-;-
"430560 Colorado";1;-;-;-;-;-;1
"430570 Condor";2;-;-;-;-;-;2
"430580 Constantina";2;-;-;-;-;-;2
"430583 Coqueiro Baixo";-;-;-;-;-;-;-
"430585 Coqueiros do Sul";1;-;-;-;-;-;1
"430587 Coronel Barros";-;-;-;-;-;-;-
"430590 Coronel Bicaco";1;-;-;-;-;-;1
"430593 Coronel Pilar";-;-;-;-;-;-;-
"430595 Cotiporã";-;-;-;-;-;-;-
"430597 Coxilha";-;-;-;-;-;-;-
"430600 Crissiumal";-;-;-;-;-;-;-
"430605 Cristal";2;-;-;1;-;-;3
"430607 Cristal do Sul";2;-;-;-;-;-;2
"430610 Cruz Alta";14;-;-;-;-;1;15
"430613 Cruzaltense";1;-;-;-;-;-;1
"430620 Cruzeiro do Sul";2;-;-;1;-;-;3
"430630 David Canabarro";-;-;-;-;-;-;-
"430632 Derrubadas";-;-;-;-;-;-;-
"430635 Dezesseis de Novembro";-;-;-;-;-;-;-
"430637 Dilermando de Aguiar";-;-;-;-;-;-;-
"430640 Dois Irmãos";2;-;-;-;-;-;2
"430642 Dois Irmãos das Missões";1;-;-;-;-;-;1
"430645 Dois Lajeados";-;-;-;-;-;-;-
"430650 Dom Feliciano";1;-;-;-;-;-;1
"430660 Dom Pedrito";2;-;-;-;-;-;2
"430655 Dom Pedro de Alcântara";-;-;-;-;-;-;-
"430670 Dona Francisca";1;-;-;-;-;-;1
"430673 Doutor Maurício Cardoso";1;-;-;-;-;-;1
"430675 Doutor Ricardo";1;-;-;-;-;-;1
"430676 Eldorado do Sul";1;-;-;-;-;-;1
"430680 Encantado";3;-;-;-;-;-;3
"430690 Encruzilhada do Sul";3;-;-;-;-;-;3
"430692 Engenho Velho";-;-;-;-;-;-;-
"430695 Entre Rios do Sul";1;-;-;-;-;-;1
"430693 Entre-Ijuís";-;-;-;-;-;-;-
"430697 Erebango";-;-;-;-;-;-;-
"430700 Erechim";12;-;-;-;-;-;12
"430705 Ernestina";-;-;-;-;-;-;-
"430720 Erval Grande";2;-;-;-;-;-;2
"430730 Erval Seco";2;-;-;-;-;-;2
"430740 Esmeralda";-;-;-;-;-;-;-
"430745 Esperança do Sul";1;-;-;-;-;-;1
"430750 Espumoso";1;-;-;-;-;-;1
"430755 Estação";-;-;-;-;-;-;-
"430760 Estância Velha";4;-;-;-;-;-;4
"430770 Esteio";9;-;-;1;-;-;10
"430780 Estrela";4;-;-;-;1;1;6
"430781 Estrela Velha";-;-;-;-;-;-;-
"430783 Eugênio de Castro";-;-;-;-;-;-;-
"430786 Fagundes Varela";-;-;-;-;-;-;-
"430790 Farroupilha";9;-;-;-;-;-;9
"430800 Faxinal do Soturno";-;-;-;-;-;-;-
"430805 Faxinalzinho";-;-;-;-;-;-;-
"430807 Fazenda Vilanova";-;-;-;-;-;-;-
"430810 Feliz";1;-;-;-;-;-;1
"430820 Flores da Cunha";4;-;-;-;-;-;4
"430825 Floriano Peixoto";1;-;-;-;-;-;1
"430830 Fontoura Xavier";1;-;-;1;-;-;2
"430840 Formigueiro";-;-;-;-;-;-;-
"430843 Forquetinha";-;-;-;-;-;-;-
"430845 Fortaleza dos Valos";-;-;-;-;-;-;-
"430850 Frederico Westphalen";5;-;-;-;-;1;6
"430860 Garibaldi";6;-;-;-;-;-;6
"430865 Garruchos";1;-;-;-;-;-;1
"430870 Gaurama";-;-;-;1;-;-;1
"430880 General Câmara";1;-;-;-;-;-;1
"430885 Gentil";1;-;-;-;-;-;1
"430890 Getúlio Vargas";2;-;-;-;-;-;2
"430900 Giruá";-;-;-;1;-;-;1
"430905 Glorinha";1;-;-;-;-;-;1
"430910 Gramado";2;-;-;-;-;-;2
"430912 Gramado dos Loureiros";1;-;-;-;-;-;1
"430915 Gramado Xavier";4;-;-;-;-;-;4
"430920 Gravataí";28;4;-;2;-;-;34
"430925 Guabiju";-;-;-;-;-;-;-
"430930 Guaíba";6;-;-;-;-;-;6
"430940 Guaporé";1;-;-;-;-;-;1
"430950 Guarani das Missões";3;-;-;-;-;-;3
"430955 Harmonia";-;-;-;-;-;-;-
"430710 Herval";-;-;-;-;-;-;-
"430957 Herveiras";-;-;-;-;-;-;-
"430960 Horizontina";5;-;-;-;-;-;5
"430965 Hulha Negra";-;-;-;-;-;-;-
"430970 Humaitá";-;-;-;-;-;-;-
"430975 Ibarama";-;-;-;-;-;-;-
"430980 Ibiaçá";1;-;-;-;-;-;1
"430990 Ibiraiaras";1;-;-;-;-;-;1
"430995 Ibirapuitã";-;-;-;-;-;-;-
"431000 Ibirubá";6;-;-;-;-;1;7
"431010 Igrejinha";2;-;-;-;-;1;3
"431020 Ijuí";10;-;-;-;-;-;10
"431030 Ilópolis";1;-;-;-;-;-;1
"431033 Imbé";2;-;-;-;-;-;2
"431036 Imigrante";-;-;-;-;-;-;-
"431040 Independência";-;-;-;-;-;-;-
"431041 Inhacorá";-;-;-;-;-;-;-
"431043 Ipê";2;-;-;-;-;-;2
"431046 Ipiranga do Sul";-;-;-;-;-;-;-
"431050 Iraí";1;-;-;-;-;-;1
"431053 Itaara";-;-;-;-;-;-;-
"431055 Itacurubi";1;-;-;-;-;-;1
"431057 Itapuca";-;-;-;-;-;-;-
"431060 Itaqui";5;-;-;-;-;-;5
"431065 Itati";-;-;-;-;-;-;-
"431070 Itatiba do Sul";-;-;-;-;-;-;-
"431075 Ivorá";-;-;-;-;-;-;-
"431080 Ivoti";1;-;-;-;-;-;1
"431085 Jaboticaba";-;-;-;1;-;-;1
"431087 Jacuizinho";-;-;-;-;-;-;-
"431090 Jacutinga";-;-;-;-;-;-;-
"431100 Jaguarão";5;-;-;-;-;-;5
"431110 Jaguari";2;-;-;-;-;-;2
"431112 Jaquirana";1;-;-;1;-;-;2
"431113 Jari";-;-;-;-;-;-;-
"431115 Jóia";2;-;-;1;-;-;3
"431120 Júlio de Castilhos";3;-;-;1;-;-;4
"431123 Lagoa Bonita do Sul";-;-;-;-;-;-;-
"431127 Lagoa dos Três Cantos";1;-;-;-;-;-;1
"431130 Lagoa Vermelha";7;-;-;-;-;-;7
"431125 Lagoão";-;-;-;1;-;-;1
"431140 Lajeado";18;-;-;2;-;-;20
"431142 Lajeado do Bugre";1;-;-;-;-;-;1
"431150 Lavras do Sul";-;-;-;-;-;-;-
"431160 Liberato Salzano";1;-;-;-;-;-;1
"431162 Lindolfo Collor";-;-;-;-;-;-;-
"431164 Linha Nova";-;-;-;-;-;-;-
"431171 Maçambará";-;-;-;-;-;-;-
"431170 Machadinho";1;-;-;-;-;-;1
"431173 Mampituba";-;-;-;-;-;-;-
"431175 Manoel Viana";-;-;-;-;-;-;-
"431177 Maquiné";1;-;-;-;-;-;1
"431179 Maratá";-;-;-;-;-;-;-
"431180 Marau";5;-;-;1;-;-;6
"431190 Marcelino Ramos";1;-;-;-;-;-;1
"431198 Mariana Pimentel";1;-;-;-;-;-;1
"431200 Mariano Moro";-;-;-;-;-;-;-
"431205 Marques de Souza";-;-;-;-;-;-;-
"431210 Mata";-;-;-;-;-;-;-
"431213 Mato Castelhano";2;-;-;-;-;-;2
"431215 Mato Leitão";1;-;-;-;-;-;1
"431217 Mato Queimado";-;-;-;-;-;-;-
"431220 Maximiliano de Almeida";-;-;-;-;-;-;-
"431225 Minas do Leão";1;-;-;-;-;-;1
"431230 Miraguaí";3;-;-;-;-;-;3
"431235 Montauri";-;-;-;-;-;-;-
"431237 Monte Alegre dos Campos";-;-;-;-;-;-;-
"431238 Monte Belo do Sul";1;-;-;-;-;-;1
"431240 Montenegro";3;1;-;-;-;-;4
"431242 Mormaço";-;-;-;-;-;-;-
"431244 Morrinhos do Sul";-;-;-;-;-;-;-
"431245 Morro Redondo";2;-;-;-;-;-;2
"431247 Morro Reuter";1;-;-;-;-;-;1
"431250 Mostardas";-;1;-;-;-;-;1
"431260 Muçum";2;-;-;-;-;-;2
"431261 Muitos Capões";-;-;-;-;-;-;-
"431262 Muliterno";2;-;-;-;-;-;2
"431265 Não-Me-Toque";3;-;-;-;-;-;3
"431267 Nicolau Vergueiro";-;-;-;-;-;-;-
"431270 Nonoai";2;-;-;-;1;-;3
"431275 Nova Alvorada";1;-;-;-;-;-;1
"431280 Nova Araçá";2;-;-;-;-;-;2
"431290 Nova Bassano";3;-;-;-;-;-;3
"431295 Nova Boa Vista";-;-;-;-;-;-;-
"431300 Nova Bréscia";1;-;-;-;-;-;1
"431301 Nova Candelária";-;-;-;-;-;-;-
"431303 Nova Esperança do Sul";2;-;-;-;-;-;2
"431306 Nova Hartz";3;-;-;-;-;-;3
"431308 Nova Pádua";1;-;-;-;-;-;1
"431310 Nova Palma";3;-;-;-;-;-;3
"431320 Nova Petrópolis";2;-;-;-;-;-;2
"431330 Nova Prata";1;-;-;-;-;-;1
"431333 Nova Ramada";1;-;-;-;-;-;1
"431335 Nova Roma do Sul";-;-;-;-;-;-;-
"431337 Nova Santa Rita";4;-;-;-;-;-;4
"431349 Novo Barreiro";-;-;-;-;-;-;-
"431339 Novo Cabrais";-;-;-;-;-;-;-
"431340 Novo Hamburgo";26;-;-;-;1;-;27
"431342 Novo Machado";-;-;-;-;-;-;-
"431344 Novo Tiradentes";-;-;-;-;-;-;-
"431346 Novo Xingu";-;-;-;-;-;-;-
"431350 Osório";6;-;-;2;-;-;8
"431360 Paim Filho";1;-;-;-;-;-;1
"431365 Palmares do Sul";-;-;-;-;-;-;-
"431370 Palmeira das Missões";6;-;-;-;-;-;6
"431380 Palmitinho";2;-;-;-;-;-;2
"431390 Panambi";2;-;-;-;-;-;2
"431395 Pantano Grande";1;-;-;-;-;-;1
"431400 Paraí";3;-;-;-;-;-;3
"431402 Paraíso do Sul";-;-;-;-;-;-;-
"431403 Pareci Novo";1;-;-;-;-;-;1
"431405 Parobé";6;-;-;-;-;-;6
"431406 Passa Sete";-;-;-;-;-;-;-
"431407 Passo do Sobrado";-;-;-;-;-;-;-
"431410 Passo Fundo";39;-;-;-;-;-;39
"431413 Paulo Bento";-;-;-;-;-;-;-
"431415 Paverama";1;-;-;-;-;-;1
"431417 Pedras Altas";-;-;-;-;-;-;-
"431420 Pedro Osório";-;-;-;-;-;-;-
"431430 Pejuçara";-;-;-;-;-;-;-
"431440 Pelotas";52;7;1;3;-;-;63
"431442 Picada Café";1;-;-;-;-;-;1
"431445 Pinhal";-;-;-;-;-;-;-
"431446 Pinhal da Serra";-;-;-;-;-;-;-
"431447 Pinhal Grande";-;-;-;-;-;-;-
"431449 Pinheirinho do Vale";-;-;-;-;-;-;-
"431450 Pinheiro Machado";1;-;-;-;-;-;1
"431454 Pinto Bandeira";-;-;-;-;-;-;-
"431455 Pirapó";-;-;-;-;-;-;-
"431460 Piratini";4;1;-;-;-;-;5
"431470 Planalto";1;-;-;-;-;-;1
"431475 Poço das Antas";-;-;-;-;-;-;-
"431477 Pontão";-;-;-;-;-;-;-
"431478 Ponte Preta";-;-;-;-;-;-;-
"431480 Portão";11;-;-;-;-;-;11
"431490 Porto Alegre";197;22;1;18;1;3;242
"431500 Porto Lucena";-;-;-;-;-;-;-
"431505 Porto Mauá";1;-;-;-;-;-;1
"431507 Porto Vera Cruz";-;-;-;-;-;-;-
"431510 Porto Xavier";5;-;-;-;-;-;5
"431513 Pouso Novo";-;-;-;-;-;-;-
"431514 Presidente Lucena";1;-;-;-;-;-;1
"431515 Progresso";-;-;-;-;-;-;-
"431517 Protásio Alves";-;-;-;-;-;-;-
"431520 Putinga";-;-;-;-;-;-;-
"431530 Quaraí";3;-;-;-;-;-;3
"431531 Quatro Irmãos";-;-;-;-;-;-;-
"431532 Quevedos";1;-;-;-;-;-;1
"431535 Quinze de Novembro";1;-;-;-;-;1;2
"431540 Redentora";2;-;-;-;-;-;2
"431545 Relvado";-;-;-;-;-;-;-
"431550 Restinga Sêca";3;-;-;-;-;-;3
"431555 Rio dos Índios";-;-;-;-;-;-;-
"431560 Rio Grande";17;3;-;2;-;-;22
"431570 Rio Pardo";3;-;-;-;-;-;3
"431575 Riozinho";-;-;-;-;-;-;-
"431580 Roca Sales";2;-;-;-;-;-;2
"431590 Rodeio Bonito";-;-;-;-;-;-;-
"431595 Rolador";-;-;-;-;-;-;-
"431600 Rolante";1;-;-;-;-;-;1
"431610 Ronda Alta";2;-;-;-;-;-;2
"431620 Rondinha";1;-;-;-;-;-;1
"431630 Roque Gonzales";2;-;-;-;-;-;2
"431640 Rosário do Sul";2;-;-;-;-;-;2
"431642 Sagrada Família";-;-;-;-;-;-;-
"431643 Saldanha Marinho";-;-;-;-;-;-;-
"431645 Salto do Jacuí";1;-;-;-;-;-;1
"431647 Salvador das Missões";-;-;-;-;-;-;-
"431650 Salvador do Sul";1;-;-;-;-;-;1
"431660 Sananduva";2;-;-;-;-;-;2
"431710 Sant'Ana do Livramento";5;3;-;-;-;-;8
"431670 Santa Bárbara do Sul";-;-;-;-;-;-;-
"431673 Santa Cecília do Sul";-;-;-;-;-;-;-
"431675 Santa Clara do Sul";1;-;-;-;-;-;1
"431680 Santa Cruz do Sul";15;1;-;2;-;-;18
"431697 Santa Margarida do Sul";-;-;-;-;-;-;-
"431690 Santa Maria";29;3;-;1;-;1;34
"431695 Santa Maria do Herval";1;-;-;-;-;-;1
"431720 Santa Rosa";12;-;-;-;-;-;12
"431725 Santa Tereza";1;-;-;-;-;-;1
"431730 Santa Vitória do Palmar";8;-;-;1;-;-;9
"431700 Santana da Boa Vista";1;-;-;-;-;-;1
"431740 Santiago";9;-;-;-;-;1;10
"431750 Santo Ângelo";13;-;-;2;-;-;15
"431760 Santo Antônio da Patrulha";7;1;-;1;-;-;9
"431770 Santo Antônio das Missões";2;-;-;-;-;-;2
"431755 Santo Antônio do Palma";-;-;-;-;-;-;-
"431775 Santo Antônio do Planalto";-;-;-;-;-;-;-
"431780 Santo Augusto";1;-;-;1;-;-;2
"431790 Santo Cristo";-;-;-;-;-;-;-
"431795 Santo Expedito do Sul";2;-;-;-;-;-;2
"431800 São Borja";2;-;-;-;-;-;2
"431805 São Domingos do Sul";-;-;-;-;-;-;-
"431810 São Francisco de Assis";4;-;-;-;-;1;5
"431820 São Francisco de Paula";-;-;-;1;-;-;1
"431830 São Gabriel";5;-;-;1;-;-;6
"431840 São Jerônimo";1;-;-;-;-;-;1
"431842 São João da Urtiga";4;-;-;-;-;-;4
"431843 São João do Polêsine";1;-;-;-;-;-;1
"431844 São Jorge";-;-;-;-;-;-;-
"431845 São José das Missões";1;-;-;-;-;-;1
"431846 São José do Herval";1;-;-;-;-;-;1
"431848 São José do Hortêncio";-;-;-;-;-;-;-
"431849 São José do Inhacorá";2;-;-;-;-;-;2
"431850 São José do Norte";1;-;-;1;-;-;2
"431860 São José do Ouro";-;-;-;-;-;-;-
"431861 São José do Sul";1;-;-;-;-;-;1
"431862 São José dos Ausentes";-;-;-;-;-;-;-
"431870 São Leopoldo";26;2;-;2;-;1;31
"431880 São Lourenço do Sul";9;-;-;-;-;-;9
"431890 São Luiz Gonzaga";6;-;-;1;-;-;7
"431900 São Marcos";2;-;-;-;-;-;2
"431910 São Martinho";-;-;-;-;-;-;-
"431912 São Martinho da Serra";1;-;-;-;-;-;1
"431915 São Miguel das Missões";-;-;-;-;-;-;-
"431920 São Nicolau";-;-;-;-;-;-;-
"431930 São Paulo das Missões";-;-;-;-;-;-;-
"431935 São Pedro da Serra";1;-;-;-;-;-;1
"431936 São Pedro das Missões";1;-;-;-;-;-;1
"431937 São Pedro do Butiá";-;-;-;-;-;-;-
"431940 São Pedro do Sul";1;-;-;-;-;-;1
"431950 São Sebastião do Caí";4;-;-;-;-;1;5
"431960 São Sepé";4;-;-;-;-;-;4
"431970 São Valentim";-;-;-;-;-;-;-
"431971 São Valentim do Sul";-;-;-;-;-;-;-
"431973 São Valério do Sul";-;-;-;-;-;-;-
"431975 São Vendelino";-;-;-;-;-;-;-
"431980 São Vicente do Sul";2;-;-;-;-;-;2
"431990 Sapiranga";10;1;-;-;-;-;11
"432000 Sapucaia do Sul";9;2;-;-;-;-;11
"432010 Sarandi";3;-;-;-;-;1;4
"432020 Seberi";2;-;-;-;-;-;2
"432023 Sede Nova";-;-;-;-;-;-;-
"432026 Segredo";1;-;-;-;-;-;1
"432030 Selbach";-;-;-;-;-;-;-
"432032 Senador Salgado Filho";-;-;-;-;-;-;-
"432035 Sentinela do Sul";1;-;-;-;-;-;1
"432040 Serafina Corrêa";2;-;-;-;-;-;2
"432045 Sério";-;-;-;-;-;-;-
"432050 Sertão";3;-;-;-;-;-;3
"432055 Sertão Santana";-;-;-;-;-;-;-
"432057 Sete de Setembro";1;-;-;-;-;-;1
"432060 Severiano de Almeida";-;-;-;-;-;-;-
"432065 Silveira Martins";-;-;-;-;-;-;-
"432067 Sinimbu";4;-;-;-;-;-;4
"432070 Sobradinho";1;-;-;1;-;-;2
"432080 Soledade";4;-;-;-;-;-;4
"432085 Tabaí";1;-;-;-;-;-;1
"432090 Tapejara";3;-;-;-;-;-;3
"432100 Tapera";2;-;-;-;-;1;3
"432110 Tapes";2;1;-;-;-;-;3
"432120 Taquara";7;-;-;-;-;-;7
"432130 Taquari";5;1;-;-;-;-;6
"432132 Taquaruçu do Sul";1;-;-;-;-;-;1
"432135 Tavares";-;-;-;-;-;-;-
"432140 Tenente Portela";2;-;-;-;1;-;3
"432143 Terra de Areia";4;-;-;-;-;-;4
"432145 Teutônia";3;-;-;-;-;-;3
"432146 Tio Hugo";1;-;-;-;-;-;1
"432147 Tiradentes do Sul";2;-;-;-;-;-;2
"432149 Toropi";1;-;-;-;-;-;1
"432150 Torres";6;-;-;-;-;1;7
"432160 Tramandaí";9;1;-;1;-;-;11
"432162 Travesseiro";2;-;-;-;-;-;2
"432163 Três Arroios";2;-;-;-;-;-;2
"432166 Três Cachoeiras";1;-;-;-;-;-;1
"432170 Três Coroas";3;-;-;-;-;-;3
"432180 Três de Maio";2;-;-;-;-;-;2
"432183 Três Forquilhas";-;-;-;-;-;-;-
"432185 Três Palmeiras";1;-;-;-;-;-;1
"432190 Três Passos";5;-;-;-;-;-;5
"432195 Trindade do Sul";-;-;-;-;-;-;-
"432200 Triunfo";2;-;-;-;-;-;2
"432210 Tucunduva";2;-;-;-;-;-;2
"432215 Tunas";-;-;-;-;-;-;-
"432218 Tupanci do Sul";1;-;-;-;-;-;1
"432220 Tupanciretã";6;-;-;-;-;-;6
"432225 Tupandi";1;-;-;-;-;-;1
"432230 Tuparendi";1;-;-;-;-;-;1
"432232 Turuçu";-;-;-;-;-;-;-
"432234 Ubiretama";-;-;-;-;-;-;-
"432235 União da Serra";-;-;-;-;-;-;-
"432237 Unistalda";-;-;-;-;-;-;-
"432240 Uruguaiana";6;-;-;-;-;-;6
"432250 Vacaria";13;-;-;-;-;1;14
"432253 Vale do Sol";3;-;-;-;-;-;3
"432254 Vale Real";1;-;-;-;-;-;1
"432252 Vale Verde";-;-;-;-;-;-;-
"432255 Vanini";-;-;-;-;-;-;-
"432260 Venâncio Aires";11;-;-;-;-;-;11
"432270 Vera Cruz";1;-;-;-;-;-;1
"432280 Veranópolis";2;-;1;1;-;-;4
"432285 Vespasiano Corrêa";-;-;-;-;-;-;-
"432290 Viadutos";1;-;-;-;-;-;1
"432300 Viamão";27;4;-;5;-;3;39
"432310 Vicente Dutra";1;-;-;-;-;1;2
"432320 Victor Graeff";-;-;-;-;-;-;-
"432330 Vila Flores";-;-;-;-;-;-;-
"432335 Vila Lângaro";1;-;-;-;-;-;1
"432340 Vila Maria";2;-;-;-;-;-;2
"432345 Vila Nova do Sul";-;-;-;-;-;-;-
"432350 Vista Alegre";1;-;-;-;-;-;1
"432360 Vista Alegre do Prata";-;-;-;-;-;-;-
"432370 Vista Gaúcha";-;-;-;-;-;-;-
"432375 Vitória das Missões";1;-;-;-;-;-;1
"432377 Westfália";1;-;-;-;-;-;1
"432380 Xangri-lá";1;-;-;-;-;-;1
"430000 Município ignorado - RS";-;-;-;-;-;-;-
"500020 Água Clara";-;-;-;-;-;-;-
"500025 Alcinópolis";-;-;-;-;-;-;-
"500060 Amambai";1;-;-;9;6;-;16
"500070 Anastácio";1;-;-;2;-;-;3
"500080 Anaurilândia";-;-;-;1;-;-;1
"500085 Angélica";-;1;-;2;-;-;3
"500090 Antônio João";-;-;-;1;2;-;3
"500100 Aparecida do Taboado";3;1;-;3;-;-;7
"500110 Aquidauana";3;-;-;2;2;-;7
"500124 Aral Moreira";1;-;-;1;-;-;2
"500150 Bandeirantes";-;-;-;1;-;-;1
"500190 Bataguassu";4;-;-;5;-;-;9
"500200 Batayporã";2;-;-;-;-;-;2
"500210 Bela Vista";3;-;-;1;-;-;4
"500215 Bodoquena";-;-;-;1;-;-;1
"500220 Bonito";1;-;-;3;-;-;4
"500230 Brasilândia";2;-;-;-;-;-;2
"500240 Caarapó";5;-;-;3;3;-;11
"500260 Camapuã";2;-;-;1;-;-;3
"500270 Campo Grande";55;2;2;62;1;-;122
"500280 Caracol";-;-;-;-;-;-;-
"500290 Cassilândia";7;-;-;-;-;-;7
"500295 Chapadão do Sul";5;-;-;2;-;-;7
"500310 Corguinho";-;-;-;-;-;-;-
"500315 Coronel Sapucaia";-;-;-;3;1;3;7
"500320 Corumbá";5;-;-;9;-;-;14
"500325 Costa Rica";4;-;-;1;-;-;5
"500330 Coxim";3;1;-;3;-;-;7
"500345 Deodápolis";1;-;-;1;-;-;2
"500348 Dois Irmãos do Buriti";-;-;-;1;-;-;1
"500350 Douradina";-;-;-;-;-;-;-
"500370 Dourados";27;-;1;14;15;-;57
"500375 Eldorado";2;-;-;1;1;-;4
"500380 Fátima do Sul";1;-;-;1;-;-;2
"500390 Figueirão";-;-;-;-;-;-;-
"500400 Glória de Dourados";1;-;-;1;-;-;2
"500410 Guia Lopes da Laguna";-;-;-;-;-;-;-
"500430 Iguatemi";2;-;-;1;1;-;4
"500440 Inocência";-;-;-;-;-;-;-
"500450 Itaporã";1;-;-;1;1;-;3
"500460 Itaquiraí";2;-;-;-;-;1;3
"500470 Ivinhema";2;-;-;4;-;-;6
"500480 Japorã";-;1;-;-;3;-;4
"500490 Jaraguari";-;-;-;-;-;-;-
"500500 Jardim";-;-;-;-;-;-;-
"500510 Jateí";-;-;-;-;-;-;-
"500515 Juti";1;-;-;1;-;-;2
"500520 Ladário";-;-;-;1;-;-;1
"500525 Laguna Carapã";-;-;-;-;-;-;-
"500540 Maracaju";1;-;-;2;-;-;3
"500560 Miranda";2;-;-;2;-;-;4
"500568 Mundo Novo";2;-;-;1;-;-;3
"500570 Naviraí";7;1;-;2;-;-;10
"500580 Nioaque";1;1;-;-;-;-;2
"500600 Nova Alvorada do Sul";-;-;-;-;-;-;-
"500620 Nova Andradina";4;1;-;4;-;-;9
"500625 Novo Horizonte do Sul";1;-;-;1;-;-;2
"500627 Paraíso das Águas";-;-;-;1;-;-;1
"500630 Paranaíba";9;-;-;4;-;-;13
"500635 Paranhos";-;-;-;2;1;-;3
"500640 Pedro Gomes";1;-;-;-;-;-;1
"500660 Ponta Porã";7;-;-;9;3;-;19
"500690 Porto Murtinho";-;-;-;-;-;-;-
"500710 Ribas do Rio Pardo";3;-;-;1;-;-;4
"500720 Rio Brilhante";-;-;-;1;-;-;1
"500730 Rio Negro";-;-;-;-;-;-;-
"500740 Rio Verde de Mato Grosso";1;-;-;4;-;-;5
"500750 Rochedo";1;-;-;1;2;-;4
"500755 Santa Rita do Pardo";1;-;-;1;-;-;2
"500769 São Gabriel do Oeste";-;-;-;1;-;-;1
"500780 Selvíria";1;-;-;-;-;-;1
"500770 Sete Quedas";1;-;-;1;-;-;2
"500790 Sidrolândia";4;-;1;3;-;-;8
"500793 Sonora";-;-;-;-;-;-;-
"500795 Tacuru";-;-;-;1;-;-;1
"500797 Taquarussu";-;-;-;-;-;-;-
"500800 Terenos";-;-;-;1;-;-;1
"500830 Três Lagoas";15;1;-;6;-;-;22
"500840 Vicentina";-;-;-;-;-;-;-
"500000 Município ignorado - MS";1;-;-;-;-;-;1
"510010 Acorizal";-;-;-;-;-;-;-
"510020 Água Boa";1;-;-;3;-;-;4
"510025 Alta Floresta";7;-;-;6;-;-;13
"510030 Alto Araguaia";2;-;-;1;-;-;3
"510035 Alto Boa Vista";-;-;-;-;-;-;-
"510040 Alto Garças";-;-;-;1;-;-;1
"510050 Alto Paraguai";-;-;-;2;-;-;2
"510060 Alto Taquari";-;-;-;1;-;-;1
"510080 Apiacás";2;-;-;1;-;-;3
"510100 Araguaiana";1;-;-;-;-;-;1
"510120 Araguainha";-;-;-;-;-;-;-
"510125 Araputanga";-;-;-;1;-;-;1
"510130 Arenápolis";2;-;-;-;-;-;2
"510140 Aripuanã";1;-;-;4;-;-;5
"510160 Barão de Melgaço";-;-;-;1;-;-;1
"510170 Barra do Bugres";1;-;-;3;-;-;4
"510180 Barra do Garças";4;-;-;2;-;-;6
"510185 Bom Jesus do Araguaia";-;-;-;-;-;-;-
"510190 Brasnorte";1;-;-;1;-;-;2
"510250 Cáceres";6;2;-;14;-;-;22
"510260 Campinápolis";-;-;-;1;-;-;1
"510263 Campo Novo do Parecis";-;-;-;6;1;-;7
"510267 Campo Verde";5;2;-;5;-;-;12
"510268 Campos de Júlio";-;-;-;1;-;-;1
"510269 Canabrava do Norte";-;-;-;1;-;-;1
"510270 Canarana";-;-;-;2;-;-;2
"510279 Carlinda";1;-;-;1;-;-;2
"510285 Castanheira";1;-;-;1;-;-;2
"510300 Chapada dos Guimarães";1;-;-;-;-;-;1
"510305 Cláudia";2;-;-;-;-;-;2
"510310 Cocalinho";-;1;-;-;-;-;1
"510320 Colíder";1;-;-;1;-;-;2
"510325 Colniza";2;-;-;4;-;-;6
"510330 Comodoro";2;-;-;1;-;-;3
"510335 Confresa";1;-;-;-;-;-;1
"510336 Conquista D'Oeste";-;-;-;1;-;-;1
"510337 Cotriguaçu";2;-;-;-;-;-;2
"510340 Cuiabá";37;4;1;58;-;-;100
"510343 Curvelândia";-;-;-;1;-;-;1
"510345 Denise";-;-;-;-;-;-;-
"510350 Diamantino";2;-;-;2;-;-;4
"510360 Dom Aquino";1;-;-;1;-;-;2
"510370 Feliz Natal";-;-;-;-;-;-;-
