 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2012
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"431445 Pinhal";-;-;-;-;-;-;-
"431446 Pinhal da Serra";-;-;-;-;-;-;-
"431447 Pinhal Grande";-;-;-;-;-;-;-
"431449 Pinheirinho do Vale";-;-;-;-;-;-;-
"431450 Pinheiro Machado";2;1;-;-;-;-;3
"431454 Pinto Bandeira";-;-;-;-;-;-;-
"431455 Pirapó";-;-;-;-;-;-;-
"431460 Piratini";4;-;-;-;-;-;4
"431470 Planalto";3;-;-;-;-;-;3
"431475 Poço das Antas";-;-;-;-;-;-;-
"431477 Pontão";-;-;-;-;-;-;-
"431478 Ponte Preta";-;-;-;-;-;-;-
"431480 Portão";5;-;-;-;-;-;5
"431490 Porto Alegre";157;21;-;12;-;4;194
"431500 Porto Lucena";-;-;-;-;-;-;-
"431505 Porto Mauá";-;-;-;-;-;-;-
"431507 Porto Vera Cruz";-;-;-;-;-;-;-
"431510 Porto Xavier";1;-;-;-;-;-;1
"431513 Pouso Novo";-;-;-;-;-;-;-
"431514 Presidente Lucena";1;-;-;-;-;-;1
"431515 Progresso";-;-;-;-;-;-;-
"431517 Protásio Alves";2;-;-;-;-;-;2
"431520 Putinga";-;-;-;-;-;-;-
"431530 Quaraí";1;-;-;-;-;-;1
"431531 Quatro Irmãos";-;-;-;-;-;-;-
"431532 Quevedos";-;-;-;-;-;-;-
"431535 Quinze de Novembro";1;-;-;-;-;-;1
"431540 Redentora";-;-;-;1;1;-;2
"431545 Relvado";1;-;-;-;-;-;1
"431550 Restinga Sêca";1;-;-;-;-;-;1
"431555 Rio dos Índios";1;-;-;-;-;-;1
"431560 Rio Grande";24;3;-;4;-;-;31
"431570 Rio Pardo";2;1;-;-;-;-;3
"431575 Riozinho";2;-;-;-;-;-;2
"431580 Roca Sales";-;-;-;-;-;-;-
"431590 Rodeio Bonito";1;-;-;-;-;-;1
"431595 Rolador";-;-;-;-;-;-;-
"431600 Rolante";2;-;-;-;-;-;2
"431610 Ronda Alta";1;-;-;-;1;-;2
"431620 Rondinha";-;-;-;-;-;-;-
"431630 Roque Gonzales";1;-;-;-;-;-;1
"431640 Rosário do Sul";2;-;-;-;-;-;2
"431642 Sagrada Família";-;-;-;-;-;-;-
"431643 Saldanha Marinho";-;-;-;-;-;-;-
"431645 Salto do Jacuí";4;-;-;-;1;-;5
"431647 Salvador das Missões";-;-;-;-;-;-;-
"431650 Salvador do Sul";1;-;-;-;-;-;1
"431660 Sananduva";2;-;-;-;-;-;2
"431710 Sant'Ana do Livramento";10;-;-;1;-;-;11
"431670 Santa Bárbara do Sul";-;-;-;-;-;-;-
"431673 Santa Cecília do Sul";-;-;-;-;-;-;-
"431675 Santa Clara do Sul";-;-;-;-;-;-;-
"431680 Santa Cruz do Sul";15;-;-;-;-;-;15
"431697 Santa Margarida do Sul";1;-;-;-;-;-;1
"431690 Santa Maria";34;1;-;3;-;-;38
"431695 Santa Maria do Herval";1;-;-;-;-;-;1
"431720 Santa Rosa";7;-;-;-;-;-;7
"431725 Santa Tereza";-;-;-;-;-;-;-
"431730 Santa Vitória do Palmar";3;-;-;-;-;-;3
"431700 Santana da Boa Vista";2;-;-;-;-;-;2
"431740 Santiago";4;-;-;1;-;-;5
"431750 Santo Ângelo";12;-;-;-;-;-;12
"431760 Santo Antônio da Patrulha";4;1;-;-;-;-;5
"431770 Santo Antônio das Missões";1;-;-;-;-;-;1
"431755 Santo Antônio do Palma";-;-;-;-;-;-;-
"431775 Santo Antônio do Planalto";-;-;-;-;-;-;-
"431780 Santo Augusto";3;-;1;1;-;-;5
"431790 Santo Cristo";3;-;-;-;-;-;3
"431795 Santo Expedito do Sul";-;-;-;-;-;-;-
"431800 São Borja";6;-;-;-;-;-;6
"431805 São Domingos do Sul";-;-;-;-;-;-;-
"431810 São Francisco de Assis";3;-;-;-;-;-;3
"431820 São Francisco de Paula";2;-;-;-;-;-;2
"431830 São Gabriel";6;-;-;2;-;-;8
"431840 São Jerônimo";5;-;-;-;-;-;5
"431842 São João da Urtiga";1;-;-;-;-;-;1
"431843 São João do Polêsine";1;-;-;-;-;-;1
"431844 São Jorge";-;-;-;-;-;-;-
"431845 São José das Missões";-;-;-;-;-;-;-
"431846 São José do Herval";-;-;-;-;-;-;-
"431848 São José do Hortêncio";1;-;-;-;-;-;1
"431849 São José do Inhacorá";-;-;-;-;-;-;-
"431850 São José do Norte";2;-;-;-;-;-;2
"431860 São José do Ouro";1;-;-;-;-;-;1
"431861 São José do Sul";-;-;-;-;-;-;-
"431862 São José dos Ausentes";-;-;-;-;-;-;-
"431870 São Leopoldo";19;-;-;2;-;2;23
"431880 São Lourenço do Sul";3;-;-;-;-;-;3
"431890 São Luiz Gonzaga";4;-;-;-;-;-;4
"431900 São Marcos";3;-;-;-;-;-;3
"431910 São Martinho";1;-;-;-;-;-;1
"431912 São Martinho da Serra";2;-;-;-;-;-;2
"431915 São Miguel das Missões";1;-;-;-;-;-;1
"431920 São Nicolau";-;-;-;-;-;-;-
"431930 São Paulo das Missões";1;-;-;-;-;-;1
"431935 São Pedro da Serra";-;-;-;-;-;-;-
"431936 São Pedro das Missões";-;-;-;-;-;-;-
"431937 São Pedro do Butiá";-;-;-;-;-;-;-
"431940 São Pedro do Sul";3;-;-;-;-;-;3
"431950 São Sebastião do Caí";4;-;-;-;-;-;4
"431960 São Sepé";2;1;-;-;-;-;3
"431970 São Valentim";-;-;-;-;-;-;-
"431971 São Valentim do Sul";-;-;-;-;-;-;-
"431973 São Valério do Sul";-;-;-;-;-;-;-
"431975 São Vendelino";2;-;-;-;-;-;2
"431980 São Vicente do Sul";1;-;-;1;-;-;2
"431990 Sapiranga";14;1;-;1;-;-;16
"432000 Sapucaia do Sul";16;-;-;-;-;1;17
"432010 Sarandi";3;-;-;-;-;-;3
"432020 Seberi";3;-;-;-;-;-;3
"432023 Sede Nova";-;-;-;-;-;-;-
"432026 Segredo";-;-;-;-;-;-;-
"432030 Selbach";2;-;-;-;-;-;2
"432032 Senador Salgado Filho";-;-;-;-;-;-;-
"432035 Sentinela do Sul";1;-;-;-;-;-;1
"432040 Serafina Corrêa";5;-;-;-;-;-;5
"432045 Sério";1;-;-;-;-;-;1
"432050 Sertão";-;-;-;-;-;-;-
"432055 Sertão Santana";-;-;-;-;-;-;-
"432057 Sete de Setembro";-;-;-;-;-;-;-
"432060 Severiano de Almeida";1;-;-;-;-;-;1
"432065 Silveira Martins";-;-;-;-;-;-;-
"432067 Sinimbu";-;-;-;-;-;-;-
"432070 Sobradinho";5;-;-;-;-;-;5
"432080 Soledade";7;-;-;-;-;-;7
"432085 Tabaí";-;-;-;-;-;-;-
"432090 Tapejara";1;-;-;-;-;-;1
"432100 Tapera";4;-;-;-;-;-;4
"432110 Tapes";4;-;-;-;-;-;4
"432120 Taquara";6;1;-;1;-;1;9
"432130 Taquari";5;-;-;-;-;-;5
"432132 Taquaruçu do Sul";1;-;-;-;-;-;1
"432135 Tavares";-;-;-;-;-;-;-
"432140 Tenente Portela";3;-;-;-;-;-;3
"432143 Terra de Areia";2;-;-;-;-;-;2
"432145 Teutônia";3;-;-;-;-;-;3
"432146 Tio Hugo";2;-;-;1;-;-;3
"432147 Tiradentes do Sul";1;-;-;-;-;-;1
"432149 Toropi";2;-;-;-;-;-;2
"432150 Torres";4;-;-;-;-;-;4
"432160 Tramandaí";12;-;-;1;-;-;13
"432162 Travesseiro";-;-;-;-;-;-;-
"432163 Três Arroios";1;-;-;-;-;-;1
"432166 Três Cachoeiras";1;-;-;-;-;-;1
"432170 Três Coroas";4;-;-;1;-;1;6
"432180 Três de Maio";8;-;-;-;-;-;8
"432183 Três Forquilhas";1;-;-;-;-;-;1
"432185 Três Palmeiras";2;-;-;-;1;-;3
"432190 Três Passos";1;-;-;-;-;-;1
"432195 Trindade do Sul";1;-;-;-;-;-;1
"432200 Triunfo";4;-;-;1;-;-;5
"432210 Tucunduva";1;-;-;-;-;-;1
"432215 Tunas";1;-;-;-;-;-;1
"432218 Tupanci do Sul";-;-;-;-;-;-;-
"432220 Tupanciretã";2;-;-;-;-;-;2
"432225 Tupandi";1;-;-;-;-;-;1
"432230 Tuparendi";2;-;-;-;-;-;2
"432232 Turuçu";-;-;-;-;-;-;-
"432234 Ubiretama";2;-;-;-;-;-;2
"432235 União da Serra";-;-;-;-;-;-;-
"432237 Unistalda";-;-;-;-;-;-;-
"432240 Uruguaiana";3;-;-;4;-;-;7
"432250 Vacaria";3;1;-;1;-;1;6
"432253 Vale do Sol";1;-;-;-;-;-;1
"432254 Vale Real";-;-;-;-;-;-;-
"432252 Vale Verde";2;-;-;-;-;-;2
"432255 Vanini";-;-;-;-;-;-;-
"432260 Venâncio Aires";10;1;-;1;-;-;12
"432270 Vera Cruz";4;-;-;-;-;-;4
"432280 Veranópolis";1;-;-;-;-;-;1
"432285 Vespasiano Corrêa";1;-;-;-;-;-;1
"432290 Viadutos";-;-;-;-;-;-;-
"432300 Viamão";20;6;-;3;-;-;29
"432310 Vicente Dutra";2;-;-;-;-;-;2
"432320 Victor Graeff";-;-;-;-;-;-;-
"432330 Vila Flores";2;-;-;-;-;-;2
"432335 Vila Lângaro";-;-;-;-;-;-;-
"432340 Vila Maria";1;-;-;-;-;-;1
"432345 Vila Nova do Sul";1;-;-;-;-;-;1
"432350 Vista Alegre";1;-;-;-;-;-;1
"432360 Vista Alegre do Prata";-;-;-;-;-;-;-
"432370 Vista Gaúcha";-;-;-;-;-;-;-
"432375 Vitória das Missões";1;-;-;-;-;-;1
"432377 Westfália";1;-;-;-;-;-;1
"432380 Xangri-lá";2;-;-;-;-;-;2
"430000 Município ignorado - RS";-;-;-;-;-;-;-
"500020 Água Clara";2;-;-;-;-;-;2
"500025 Alcinópolis";1;-;-;1;-;-;2
"500060 Amambai";5;-;-;3;4;-;12
"500070 Anastácio";2;-;-;1;-;-;3
"500080 Anaurilândia";-;-;-;-;-;-;-
"500085 Angélica";-;-;-;-;-;-;-
"500090 Antônio João";1;-;-;1;1;-;3
"500100 Aparecida do Taboado";3;2;-;1;-;-;6
"500110 Aquidauana";4;1;-;3;1;-;9
"500124 Aral Moreira";-;-;-;1;-;-;1
"500150 Bandeirantes";2;-;-;1;-;-;3
"500190 Bataguassu";2;-;-;3;-;-;5
"500200 Batayporã";1;-;-;1;-;-;2
"500210 Bela Vista";1;-;-;4;-;-;5
"500215 Bodoquena";1;-;-;-;-;-;1
"500220 Bonito";2;-;-;-;-;-;2
"500230 Brasilândia";7;-;-;2;-;-;9
"500240 Caarapó";2;-;-;3;-;-;5
"500260 Camapuã";1;-;-;1;-;-;2
"500270 Campo Grande";62;3;-;44;-;1;110
"500280 Caracol";-;-;-;1;-;-;1
"500290 Cassilândia";3;-;-;1;-;-;4
"500295 Chapadão do Sul";-;-;-;1;-;-;1
"500310 Corguinho";-;-;-;-;-;-;-
"500315 Coronel Sapucaia";1;-;-;5;2;-;8
"500320 Corumbá";2;-;-;17;-;-;19
"500325 Costa Rica";1;-;-;-;-;-;1
"500330 Coxim";1;-;-;4;-;-;5
"500345 Deodápolis";-;-;-;2;-;-;2
"500348 Dois Irmãos do Buriti";-;-;-;1;-;-;1
"500350 Douradina";-;-;-;-;-;-;-
"500370 Dourados";14;3;1;9;6;-;33
"500375 Eldorado";1;-;-;1;1;-;3
"500380 Fátima do Sul";1;-;-;3;-;-;4
"500390 Figueirão";-;-;-;-;-;-;-
"500400 Glória de Dourados";1;-;-;-;-;-;1
"500410 Guia Lopes da Laguna";2;-;-;-;-;-;2
"500430 Iguatemi";1;-;-;-;1;-;2
"500440 Inocência";-;-;-;-;-;-;-
"500450 Itaporã";1;-;-;2;-;-;3
"500460 Itaquiraí";2;-;-;1;-;-;3
"500470 Ivinhema";1;-;-;2;1;-;4
"500480 Japorã";-;-;-;-;2;-;2
"500490 Jaraguari";-;-;-;-;-;-;-
"500500 Jardim";-;-;-;3;1;-;4
"500510 Jateí";-;-;-;1;-;-;1
"500515 Juti";-;-;-;1;1;-;2
"500520 Ladário";-;-;-;1;-;-;1
"500525 Laguna Carapã";-;-;-;-;-;-;-
"500540 Maracaju";2;-;-;1;-;-;3
"500560 Miranda";1;-;-;5;-;-;6
"500568 Mundo Novo";2;-;-;2;-;-;4
"500570 Naviraí";4;-;-;5;1;-;10
"500580 Nioaque";-;-;-;-;-;-;-
"500600 Nova Alvorada do Sul";-;-;-;-;-;-;-
"500620 Nova Andradina";1;-;-;6;-;-;7
"500625 Novo Horizonte do Sul";2;-;-;1;-;-;3
"500627 Paraíso das Águas";-;-;-;-;-;-;-
"500630 Paranaíba";12;-;-;3;-;-;15
"500635 Paranhos";-;-;-;6;2;-;8
"500640 Pedro Gomes";-;-;-;-;-;-;-
"500660 Ponta Porã";9;1;1;4;-;-;15
"500690 Porto Murtinho";2;-;-;1;-;-;3
"500710 Ribas do Rio Pardo";1;-;-;-;-;-;1
"500720 Rio Brilhante";-;1;-;3;-;-;4
"500730 Rio Negro";1;-;-;1;-;-;2
"500740 Rio Verde de Mato Grosso";4;1;-;1;-;-;6
"500750 Rochedo";-;-;-;-;-;-;-
"500755 Santa Rita do Pardo";1;-;-;1;-;-;2
"500769 São Gabriel do Oeste";-;-;-;1;-;-;1
"500780 Selvíria";-;-;-;-;-;-;-
"500770 Sete Quedas";1;-;-;-;-;-;1
"500790 Sidrolândia";1;-;-;-;-;-;1
"500793 Sonora";1;1;-;-;-;-;2
"500795 Tacuru";-;-;-;1;-;-;1
"500797 Taquarussu";-;-;-;3;-;-;3
"500800 Terenos";1;1;-;1;-;-;3
"500830 Três Lagoas";13;-;1;8;-;-;22
"500840 Vicentina";-;-;-;-;-;-;-
"500000 Município ignorado - MS";-;-;-;-;-;-;-
"510010 Acorizal";1;-;-;1;-;-;2
"510020 Água Boa";-;-;-;-;-;-;-
"510025 Alta Floresta";8;-;-;-;-;-;8
"510030 Alto Araguaia";2;1;-;1;-;-;4
"510035 Alto Boa Vista";1;-;-;-;-;-;1
"510040 Alto Garças";1;1;-;1;-;-;3
"510050 Alto Paraguai";-;-;-;1;-;-;1
"510060 Alto Taquari";-;-;-;-;-;-;-
"510080 Apiacás";-;-;-;-;-;-;-
"510100 Araguaiana";-;-;-;-;-;-;-
"510120 Araguainha";1;-;-;-;-;-;1
"510125 Araputanga";-;-;-;3;-;-;3
"510130 Arenápolis";1;-;-;1;-;-;2
"510140 Aripuanã";-;-;-;1;-;-;1
"510160 Barão de Melgaço";-;-;-;-;-;-;-
"510170 Barra do Bugres";3;-;-;2;-;1;6
"510180 Barra do Garças";5;4;-;5;-;-;14
"510185 Bom Jesus do Araguaia";1;-;-;2;-;-;3
"510190 Brasnorte";2;-;-;2;-;-;4
"510250 Cáceres";2;-;-;9;-;-;11
"510260 Campinápolis";-;-;-;-;-;-;-
"510263 Campo Novo do Parecis";4;-;-;-;-;1;5
"510267 Campo Verde";1;-;-;-;-;-;1
"510268 Campos de Júlio";-;-;-;1;-;-;1
"510269 Canabrava do Norte";-;-;-;-;-;-;-
"510270 Canarana";-;-;-;-;-;-;-
"510279 Carlinda";-;-;-;1;-;1;2
"510285 Castanheira";-;-;-;-;-;-;-
"510300 Chapada dos Guimarães";-;-;-;-;-;-;-
"510305 Cláudia";1;-;-;-;-;-;1
"510310 Cocalinho";-;-;-;-;-;-;-
"510320 Colíder";1;-;-;2;-;-;3
"510325 Colniza";2;1;-;1;-;-;4
"510330 Comodoro";1;-;-;-;-;-;1
"510335 Confresa";3;-;-;1;-;-;4
"510336 Conquista D'Oeste";1;-;-;-;-;-;1
"510337 Cotriguaçu";1;-;-;1;-;-;2
"510340 Cuiabá";42;5;1;50;-;2;100
"510343 Curvelândia";-;-;-;-;-;-;-
"510345 Denise";1;-;-;1;-;-;2
"510350 Diamantino";1;-;-;3;-;-;4
"510360 Dom Aquino";1;-;-;-;-;-;1
"510370 Feliz Natal";1;-;-;-;-;-;1
"510380 Figueirópolis D'Oeste";-;-;-;-;-;-;-
"510385 Gaúcha do Norte";-;-;-;-;-;-;-
"510390 General Carneiro";-;-;-;-;-;1;1
"510395 Glória D'Oeste";-;-;1;-;-;-;1
"510410 Guarantã do Norte";1;-;-;1;-;-;2
"510420 Guiratinga";1;-;-;-;-;-;1
"510450 Indiavaí";-;-;-;-;-;-;-
"510452 Ipiranga do Norte";1;-;-;2;-;-;3
"510454 Itanhangá";-;-;-;-;-;-;-
"510455 Itaúba";-;-;-;-;-;-;-
"510460 Itiquira";2;-;-;1;-;-;3
"510480 Jaciara";3;-;-;2;-;-;5
"510490 Jangada";-;-;-;-;-;-;-
"510500 Jauru";-;-;-;-;-;-;-
"510510 Juara";-;-;-;-;-;-;-
"510515 Juína";3;-;-;3;-;-;6
"510517 Juruena";-;-;-;-;-;-;-
"510520 Juscimeira";-;-;-;-;-;-;-
"510523 Lambari D'Oeste";1;-;-;-;-;-;1
"510525 Lucas do Rio Verde";4;-;-;2;-;-;6
"510530 Luciara";-;-;-;-;-;-;-
"510558 Marcelândia";1;-;-;-;-;-;1
"510560 Matupá";2;-;-;-;-;-;2
"510562 Mirassol d'Oeste";3;-;-;-;-;-;3
"510590 Nobres";2;1;-;1;-;-;4
"510600 Nortelândia";-;-;-;3;-;-;3
"510610 Nossa Senhora do Livramento";-;-;-;2;-;1;3
"510615 Nova Bandeirantes";1;-;-;-;-;-;1
"510620 Nova Brasilândia";1;-;-;-;-;-;1
"510621 Nova Canaã do Norte";1;1;-;-;-;-;2
"510880 Nova Guarita";-;-;-;-;-;-;-
"510618 Nova Lacerda";1;1;-;-;-;-;2
"510885 Nova Marilândia";-;-;-;1;-;-;1
"510890 Nova Maringá";-;-;-;-;-;-;-
"510895 Nova Monte Verde";-;-;-;-;-;-;-
"510622 Nova Mutum";4;-;-;2;-;-;6
"510617 Nova Nazaré";-;-;-;-;-;-;-
"510623 Nova Olímpia";-;-;-;1;-;-;1
"510619 Nova Santa Helena";-;-;-;-;-;-;-
"510624 Nova Ubiratã";2;-;-;1;-;-;3
"510625 Nova Xavantina";-;1;-;1;-;1;3
"510627 Novo Horizonte do Norte";-;-;-;-;-;-;-
"510626 Novo Mundo";1;-;-;1;-;-;2
"510631 Novo Santo Antônio";1;-;-;-;-;-;1
"510628 Novo São Joaquim";1;-;-;2;-;-;3
"510629 Paranaíta";-;-;-;-;-;-;-
"510630 Paranatinga";3;-;-;1;-;-;4
"510637 Pedra Preta";2;-;-;2;-;-;4
"510642 Peixoto de Azevedo";2;1;-;3;-;1;7
"510645 Planalto da Serra";-;-;-;1;-;-;1
"510650 Poconé";2;1;-;4;-;-;7
"510665 Pontal do Araguaia";-;-;-;-;-;-;-
"510670 Ponte Branca";-;-;-;-;-;-;-
"510675 Pontes e Lacerda";6;-;-;3;-;-;9
"510677 Porto Alegre do Norte";-;-;-;-;-;-;-
"510680 Porto dos Gaúchos";-;-;-;-;-;-;-
"510682 Porto Esperidião";2;-;-;-;-;-;2
"510685 Porto Estrela";1;-;-;-;-;-;1
"510700 Poxoréu";2;-;-;1;-;-;3
"510704 Primavera do Leste";4;-;-;6;-;-;10
"510706 Querência";1;-;-;1;-;-;2
"510715 Reserva do Cabaçal";-;-;-;1;-;-;1
"510718 Ribeirão Cascalheira";1;-;-;-;-;-;1
"510719 Ribeirãozinho";-;-;-;-;-;-;-
"510720 Rio Branco";-;-;-;-;-;-;-
"510757 Rondolândia";-;-;-;-;-;-;-
"510760 Rondonópolis";10;1;-;27;-;-;38
"510770 Rosário Oeste";-;-;-;-;-;-;-
"510775 Salto do Céu";-;-;-;-;-;-;-
"510724 Santa Carmem";-;-;-;-;-;-;-
"510774 Santa Cruz do Xingu";-;-;-;-;-;-;-
"510776 Santa Rita do Trivelato";-;-;-;-;-;-;-
"510777 Santa Terezinha";1;-;-;-;-;-;1
"510726 Santo Afonso";-;-;-;-;-;-;-
"510779 Santo Antônio do Leste";-;-;-;-;-;-;-
"510780 Santo Antônio do Leverger";1;-;-;1;-;-;2
"510785 São Félix do Araguaia";-;-;-;-;1;-;1
"510729 São José do Povo";-;-;-;2;-;-;2
"510730 São José do Rio Claro";1;-;-;1;-;-;2
"510735 São José do Xingu";1;-;-;1;-;-;2
"510710 São José dos Quatro Marcos";-;-;-;-;-;-;-
"510740 São Pedro da Cipa";-;-;-;1;-;-;1
"510787 Sapezal";1;2;-;-;-;-;3
"510788 Serra Nova Dourada";-;-;-;-;-;-;-
"510790 Sinop";20;-;-;5;-;-;25
"510792 Sorriso";6;-;-;4;-;-;10
"510794 Tabaporã";1;-;-;-;-;-;1
"510795 Tangará da Serra";10;2;-;5;-;-;17
"510800 Tapurah";2;-;-;-;-;-;2
"510805 Terra Nova do Norte";-;-;-;1;-;-;1
"510810 Tesouro";-;-;-;2;-;-;2
"510820 Torixoréu";-;-;-;-;-;-;-
"510830 União do Sul";-;-;-;1;-;-;1
"510835 Vale de São Domingos";-;-;-;-;-;-;-
"510840 Várzea Grande";11;2;-;18;-;1;32
"510850 Vera";1;-;-;1;-;-;2
"510550 Vila Bela da Santíssima Trindade";-;-;-;-;-;-;-
"510860 Vila Rica";2;-;-;4;-;-;6
"510000 Município ignorado - MT";-;-;-;-;-;-;-
"520005 Abadia de Goiás";-;-;-;-;-;-;-
"520010 Abadiânia";-;-;-;1;-;-;1
"520013 Acreúna";2;-;-;2;-;-;4
"520015 Adelândia";1;-;-;-;-;-;1
"520017 Água Fria de Goiás";1;-;-;1;-;-;2
"520020 Água Limpa";-;-;-;-;-;-;-
"520025 Águas Lindas de Goiás";4;-;-;25;-;-;29
"520030 Alexânia";3;1;-;2;-;-;6
"520050 Aloândia";-;-;-;1;-;-;1
"520055 Alto Horizonte";-;-;-;-;-;-;-
"520060 Alto Paraíso de Goiás";-;-;-;-;-;-;-
"520080 Alvorada do Norte";3;-;-;4;-;-;7
"520082 Amaralina";-;-;-;-;-;-;-
"520085 Americano do Brasil";1;-;-;1;-;-;2
"520090 Amorinópolis";1;-;-;-;-;-;1
"520110 Anápolis";31;2;-;31;-;1;65
"520120 Anhanguera";-;-;-;-;-;-;-
"520130 Anicuns";-;-;-;2;-;-;2
"520140 Aparecida de Goiânia";14;5;-;39;-;3;61
"520145 Aparecida do Rio Doce";1;-;-;-;-;-;1
"520150 Aporé";-;-;-;1;-;-;1
"520160 Araçu";1;-;-;1;-;-;2
"520170 Aragarças";2;-;-;5;-;-;7
"520180 Aragoiânia";2;1;-;1;-;-;4
"520215 Araguapaz";-;-;-;-;-;-;-
"520235 Arenópolis";-;-;-;1;-;1;2
"520250 Aruanã";-;2;-;1;-;-;3
"520260 Aurilândia";-;-;-;3;-;-;3
"520280 Avelinópolis";-;-;-;-;-;-;-
"520310 Baliza";-;-;-;-;-;-;-
"520320 Barro Alto";-;1;-;-;-;-;1
"520330 Bela Vista de Goiás";5;-;-;2;-;-;7
"520340 Bom Jardim de Goiás";-;-;-;1;-;-;1
"520350 Bom Jesus de Goiás";1;-;-;2;-;-;3
"520355 Bonfinópolis";1;-;-;2;-;-;3
"520357 Bonópolis";-;-;-;-;-;-;-
"520360 Brazabrantes";-;-;-;-;-;-;-
"520380 Britânia";-;1;-;-;-;-;1
"520390 Buriti Alegre";1;-;-;1;-;1;3
"520393 Buriti de Goiás";-;-;-;-;-;-;-
"520396 Buritinópolis";-;-;-;-;-;-;-
"520400 Cabeceiras";-;1;-;1;-;-;2
"520410 Cachoeira Alta";2;-;-;-;-;-;2
"520420 Cachoeira de Goiás";-;-;-;-;-;-;-
"520425 Cachoeira Dourada";-;-;-;-;-;2;2
"520430 Caçu";1;1;-;-;-;-;2
"520440 Caiapônia";3;1;-;-;-;-;4
"520450 Caldas Novas";8;-;-;3;-;-;11
"520455 Caldazinha";-;-;-;-;-;-;-
"520460 Campestre de Goiás";-;-;-;-;-;-;-
"520465 Campinaçu";-;-;-;-;-;-;-
"520470 Campinorte";3;-;-;2;-;-;5
"520480 Campo Alegre de Goiás";-;-;-;1;-;-;1
"520485 Campo Limpo de Goiás";-;-;-;-;-;-;-
"520490 Campos Belos";-;-;-;-;-;-;-
"520495 Campos Verdes";-;-;-;1;-;-;1
"520500 Carmo do Rio Verde";-;-;-;2;-;-;2
"520505 Castelândia";1;-;-;-;-;-;1
"520510 Catalão";12;2;-;10;-;1;25
"520520 Caturaí";1;-;-;-;-;-;1
"520530 Cavalcante";-;-;-;-;-;-;-
"520540 Ceres";1;-;-;3;-;-;4
"520545 Cezarina";-;-;-;1;-;-;1
"520547 Chapadão do Céu";-;-;-;-;-;-;-
"520549 Cidade Ocidental";1;-;-;6;-;-;7
"520551 Cocalzinho de Goiás";-;-;-;-;-;-;-
"520552 Colinas do Sul";1;-;-;-;-;-;1
"520570 Córrego do Ouro";-;-;-;-;-;-;-
"520580 Corumbá de Goiás";1;-;-;-;-;-;1
"520590 Corumbaíba";1;-;-;3;-;-;4
"520620 Cristalina";1;1;-;9;-;-;11
"520630 Cristianópolis";2;-;-;-;-;-;2
"520640 Crixás";-;-;-;2;-;-;2
"520650 Cromínia";-;-;-;-;-;-;-
"520660 Cumari";-;-;-;-;-;-;-
"520670 Damianópolis";-;-;-;-;-;-;-
"520680 Damolândia";1;-;-;-;-;-;1
"520690 Davinópolis";-;-;-;-;-;-;-
"520710 Diorama";-;-;-;-;-;-;-
"520830 Divinópolis de Goiás";-;-;-;-;-;-;-
"520725 Doverlândia";1;-;-;1;-;-;2
"520735 Edealina";1;-;-;-;-;-;1
"520740 Edéia";1;-;-;1;-;-;2
"520750 Estrela do Norte";-;-;1;-;-;-;1
"520753 Faina";-;-;-;-;-;-;-
"520760 Fazenda Nova";1;-;-;1;-;-;2
"520780 Firminópolis";2;-;-;-;-;-;2
"520790 Flores de Goiás";-;-;-;1;-;-;1
"520800 Formosa";4;2;-;3;-;-;9
"520810 Formoso";-;-;-;-;-;-;-
"520815 Gameleira de Goiás";-;-;-;-;-;-;-
"520840 Goianápolis";-;-;-;2;-;-;2
"520850 Goiandira";-;-;-;-;-;-;-
"520860 Goianésia";5;1;-;2;-;-;8
"520870 Goiânia";109;6;1;103;-;14;233
"520880 Goianira";1;-;-;4;-;-;5
"520890 Goiás";2;1;-;3;-;-;6
"520910 Goiatuba";2;-;-;1;-;-;3
"520915 Gouvelândia";-;-;-;-;-;-;-
"520920 Guapó";-;-;-;-;-;-;-
"520929 Guaraíta";-;-;-;-;-;-;-
"520940 Guarani de Goiás";-;-;-;-;-;-;-
"520945 Guarinos";-;-;-;-;-;-;-
"520960 Heitoraí";-;-;-;1;-;-;1
"520970 Hidrolândia";2;-;-;1;-;-;3
"520980 Hidrolina";3;-;-;-;-;-;3
"520990 Iaciara";-;-;-;1;-;-;1
"520993 Inaciolândia";-;-;-;-;-;-;-
"520995 Indiara";1;-;-;1;-;-;2
"521000 Inhumas";4;1;-;7;1;-;13
"521010 Ipameri";4;-;-;1;-;-;5
"521015 Ipiranga de Goiás";-;-;-;1;-;-;1
"521020 Iporá";2;1;-;6;-;-;9
"521030 Israelândia";-;-;-;-;-;-;-
"521040 Itaberaí";7;-;-;6;-;1;14
"521056 Itaguari";-;-;-;-;-;-;-
"521060 Itaguaru";-;-;-;-;-;-;-
"521080 Itajá";1;-;-;1;-;-;2
"521090 Itapaci";1;-;-;1;-;1;3
"521100 Itapirapuã";-;-;-;1;-;-;1
"521120 Itapuranga";2;-;-;1;-;-;3
"521130 Itarumã";2;-;-;1;-;-;3
"521140 Itauçu";-;-;-;-;-;-;-
"521150 Itumbiara";9;-;-;5;-;2;16
"521160 Ivolândia";-;-;-;-;-;-;-
"521170 Jandaia";1;-;-;-;-;-;1
"521180 Jaraguá";3;-;-;1;-;-;4
